node,depth,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,Llama-3.1-Tulu-3-70B,gpt-4o-mini-2024-07-18,claude-3.5-haiku,Qwen2.5-7B-Instruct,gpt-3.5-turbo,Llama-3.1-8B-Instruct,Llama-3.1-Tulu-3-8B
3611,5,0.9,0.8,0.9,0.8,0.9,0.9,0.9,0.8,0.9
3612,5,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,1.0
3613,5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5
3614,5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
3615,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
3616,5,1.0,0.875,0.75,0.875,0.875,0.5,0.625,1.0,0.75
3617,5,0.9166666666666666,0.8888888888888888,0.9444444444444444,0.8055555555555556,0.8055555555555556,0.8611111111111112,0.8055555555555556,0.8055555555555556,0.75
3618,5,0.8271604938271605,0.8580246913580247,0.8333333333333334,0.8024691358024691,0.845679012345679,0.7037037037037037,0.7345679012345679,0.6728395061728395,0.6975308641975309
3619,5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8846153846153846,0.7692307692307693,0.8076923076923077
3620,5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
3621,5,0.7894736842105263,0.8421052631578947,0.8157894736842105,0.7631578947368421,0.7631578947368421,0.7894736842105263,0.6842105263157895,0.7894736842105263,0.7105263157894737
3622,5,0.9230769230769231,0.8974358974358975,0.8846153846153846,0.8589743589743589,0.8717948717948718,0.8846153846153846,0.8589743589743589,0.7948717948717948,0.7692307692307693
3623,5,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.5555555555555556
3624,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3625,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3626,5,0.8,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0
3627,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3628,5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5
3629,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3630,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3631,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3632,5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333
3633,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3634,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3635,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334
3636,5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0
3637,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3638,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75
3639,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3640,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3641,5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
3642,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3643,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3644,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3645,5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5
3646,5,0.5,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.75
3647,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3648,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3649,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3650,5,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.7692307692307693,0.6923076923076923
3651,5,0.875,1.0,0.875,1.0,0.875,1.0,0.75,0.75,0.75
3652,5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666
3653,5,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.8,0.8,0.8,0.7333333333333333,0.6666666666666666,0.7333333333333333
3654,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3655,5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
3656,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3657,5,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0
3658,5,1.0,1.0,0.9090909090909091,1.0,1.0,0.9090909090909091,1.0,1.0,0.9090909090909091
3659,5,0.6153846153846154,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.7692307692307693,0.6153846153846154,0.3076923076923077
3660,5,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.5555555555555556
3661,5,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666
3662,5,1.0,0.6,0.8,0.8,0.8,0.8,0.8,0.6,0.6
3663,5,1.0,1.0,1.0,0.8,1.0,0.8,0.8,1.0,1.0
3664,5,0.9,0.8,0.9,0.9,0.9,0.9,1.0,0.8,0.7
3665,5,0.9375,1.0,0.9375,1.0,0.9375,0.8125,0.9375,0.9375,0.8125
3666,5,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.5555555555555556
3667,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3668,5,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.8333333333333334
3669,5,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.75,0.5
3670,5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0
3671,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3672,5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6428571428571429,0.8571428571428571,0.6428571428571429
3673,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3674,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3675,5,0.6,0.6,0.6,0.6,0.8,1.0,0.8,0.6,0.6
3676,5,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8823529411764706
3677,5,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0
3678,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3679,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3680,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3681,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3682,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3683,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
3684,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3685,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3686,5,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.7777777777777778,1.0,0.6666666666666666
3687,5,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666
3688,5,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.9411764705882353
3689,5,0.9375,0.875,0.7708333333333334,0.8541666666666666,0.8125,0.75,0.6458333333333334,0.75,0.6875
3690,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3691,5,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571
3692,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3693,5,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
3694,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
3695,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3696,5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3697,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3698,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3699,5,1.0,0.8,1.0,1.0,1.0,1.0,0.8,0.8,0.8
3700,5,0.92,1.0,0.92,1.0,0.92,0.88,0.84,0.88,0.88
3701,5,0.9444444444444444,0.9444444444444444,0.9166666666666666,0.9444444444444444,0.9444444444444444,0.9166666666666666,0.8333333333333334,0.8611111111111112,0.7777777777777778
3702,5,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1.0
3703,5,0.6,0.8,0.6,0.8,0.8,0.6,0.8,0.6,0.4
3704,5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
3705,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3706,5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
3707,5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5
3708,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3709,5,0.75,0.75,0.75,0.75,0.75,0.625,0.75,0.75,0.75
3710,5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5
3711,5,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444
3712,5,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143
3713,5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666
3714,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3715,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
3716,5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
3717,5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
3718,5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666
3719,5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
3720,5,0.8723404255319149,0.9361702127659575,0.8936170212765957,0.8936170212765957,0.8297872340425532,0.7021276595744681,0.8297872340425532,0.7872340425531915,0.7872340425531915
3721,5,0.6153846153846154,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.6153846153846154,0.5384615384615384,0.6923076923076923,0.6153846153846154
3722,5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
3723,5,0.9473684210526315,1.0,0.9473684210526315,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8947368421052632
3724,5,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.7142857142857143,0.5714285714285714
3725,5,0.8,0.7333333333333333,0.8,0.8,0.6666666666666666,0.8,0.6666666666666666,0.7333333333333333,0.7333333333333333
3726,5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3727,5,0.75,0.75,0.75,0.75,0.5,1.0,0.75,0.75,0.5
3728,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
3729,5,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333
3730,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3731,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3732,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
3733,5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5
3734,5,0.8536585365853658,0.8780487804878049,0.8536585365853658,0.926829268292683,0.8536585365853658,0.8292682926829268,0.8048780487804879,0.8536585365853658,0.7560975609756098
3735,5,0.8,1.0,0.8,0.8,0.9,0.7,0.8,0.7,0.6
3736,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3737,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3738,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3739,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3740,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3741,5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3742,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3743,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3744,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3745,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3746,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3747,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3748,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3749,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3750,5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
3751,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3752,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3753,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3754,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3755,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3756,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3757,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3758,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3759,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
3760,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3761,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3762,5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
3763,5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5
3764,5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
3765,5,0.8,1.0,1.0,0.8,1.0,0.8,0.8,1.0,0.8
3766,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0
3767,5,1.0,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.875
3768,5,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.8,0.8
3769,5,1.0,1.0,1.0,0.75,1.0,0.75,0.5,0.75,0.75
3770,5,1.0,1.0,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334
3771,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3772,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3773,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3774,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3775,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
3776,5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
3777,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3778,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3779,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3780,5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
3781,5,1.0,0.9090909090909091,1.0,1.0,1.0,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.8181818181818182
3782,5,0.9387755102040817,0.9183673469387755,0.8571428571428571,0.9387755102040817,0.8979591836734694,0.8163265306122449,0.7959183673469388,0.8775510204081632,0.8163265306122449
3783,5,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0
3784,5,0.8333333333333334,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
3785,5,1.0,1.0,0.9,0.9,1.0,0.9,0.6,0.9,0.6
3786,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3787,5,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
3788,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3789,5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0
3790,5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
3791,5,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
3792,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3793,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3794,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3795,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3796,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3797,5,1.0,1.0,0.75,0.75,1.0,0.75,0.5,0.75,0.75
3798,5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
3799,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
3800,5,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
3801,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3802,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3803,5,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
3804,5,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75
3805,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3807,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3808,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3809,5,1.0,1.0,0.7142857142857143,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143
3810,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3811,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3812,5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666
3813,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3814,5,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0
3815,5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3816,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3817,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3818,5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
3819,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
3820,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3821,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3822,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3823,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3824,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3825,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3826,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3827,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3828,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3829,5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
3830,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3831,5,0.9411764705882353,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.8235294117647058
3832,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3833,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3834,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3835,5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3836,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3837,5,0.7333333333333333,0.9333333333333333,0.8,0.9333333333333333,0.8,0.6666666666666666,0.8666666666666667,0.9333333333333333,0.8
3838,5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
3839,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3840,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3841,5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3842,5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
3843,5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3844,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
3845,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3846,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3847,5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5
3848,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3849,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
3850,5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
3851,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3852,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
3853,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3854,5,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0
3855,5,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5
3856,5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3857,5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
3858,5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0
3859,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3860,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3861,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3862,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3863,5,0.8888888888888888,0.9583333333333334,0.9166666666666666,0.9027777777777778,0.8888888888888888,0.8055555555555556,0.8055555555555556,0.8333333333333334,0.75
3864,5,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.875,1.0
3865,5,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.6666666666666666
3866,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3867,5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666
3868,5,0.95,0.95,0.95,0.95,0.95,0.9,0.95,0.95,0.85
3869,5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
3870,5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
3871,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3872,5,0.9473684210526315,0.8947368421052632,0.9473684210526315,0.8947368421052632,0.9473684210526315,0.9473684210526315,0.8947368421052632,0.7894736842105263,0.7894736842105263
3873,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
3874,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3875,5,1.0,1.0,1.0,0.875,0.75,0.875,0.625,0.625,0.625
3876,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3877,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3878,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334
3879,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0
3880,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3881,5,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0
3882,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3883,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3884,5,0.8846153846153846,0.9230769230769231,0.8846153846153846,0.8461538461538461,0.9615384615384616,0.9615384615384616,0.8076923076923077,0.7307692307692307,0.8076923076923077
3885,5,0.9310344827586207,0.9310344827586207,0.7931034482758621,0.8620689655172413,0.896551724137931,0.9655172413793104,0.6896551724137931,0.6551724137931034,0.5517241379310345
3886,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3887,5,0.9,1.0,0.9,0.9,0.9,1.0,0.4,0.6,0.6
3888,5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3889,5,1.0,1.0,0.4,1.0,1.0,0.8,1.0,0.8,0.6
3890,5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
3891,5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
3892,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3893,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3894,5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5
