node,depth,gpt-4o-mini-2024-07-18,Llama-3.1-8B-Instruct,deepseek-math-7b-instruct,dart-math-llama3-8b-uniform,Llama-3-8B-Instruct
1415,5,1.0,1.0,1.0,1.0,0.5
1416,5,1.0,0.0,0.0,0.0,0.0
1417,5,0.0,0.0,0.0,0.0,0.0
1418,5,0.0,1.0,0.0,0.0,1.0
1419,5,0.3333333333333333,0.0,0.0,0.0,0.0
1420,5,0.75,1.0,0.75,1.0,0.5
1421,5,1.0,1.0,1.0,1.0,0.0
1422,5,0.0,0.0,0.0,0.0,0.0
1423,5,1.0,1.0,1.0,1.0,0.6666666666666666
1424,5,1.0,1.0,1.0,1.0,0.6666666666666666
1425,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
1426,5,0.5,0.5,0.5,0.5,0.5
1427,5,0.0,0.0,0.0,0.0,0.0
1428,5,0.0,0.0,1.0,0.0,0.0
1429,5,0.0,0.0,0.0,0.0,0.0
1430,5,1.0,0.75,0.25,0.5,0.5
1431,5,1.0,1.0,1.0,0.0,1.0
1432,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
1433,5,0.0,0.0,1.0,1.0,1.0
1434,5,0.0,0.0,0.0,0.0,0.0
1435,5,1.0,1.0,1.0,0.0,0.0
1436,5,0.0,0.0,0.0,0.0,0.0
1437,5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0
1438,5,0.0,0.0,1.0,0.0,0.0
1439,5,0.75,1.0,1.0,0.75,0.75
1440,5,1.0,0.5652173913043478,0.6521739130434783,0.43478260869565216,0.4782608695652174
1441,5,0.5,0.5,1.0,0.75,0.0
1442,5,1.0,0.0,1.0,0.0,0.0
1443,5,1.0,1.0,1.0,1.0,0.0
1444,5,1.0,1.0,1.0,1.0,0.5
1445,5,1.0,1.0,1.0,1.0,0.5
1446,5,1.0,0.0,1.0,1.0,1.0
1447,5,1.0,1.0,1.0,1.0,0.5
1448,5,1.0,1.0,1.0,1.0,1.0
1449,5,1.0,1.0,1.0,1.0,1.0
1450,5,1.0,1.0,1.0,1.0,1.0
1451,5,1.0,0.5,0.5,0.5,0.5
1452,5,1.0,0.0,0.0,0.5,0.0
1453,5,0.5,0.5,0.0,0.5,0.0
1454,5,0.0,0.0,0.0,0.0,0.0
1455,5,0.75,1.0,0.75,0.75,0.75
1456,5,1.0,0.0,1.0,1.0,1.0
1457,5,1.0,0.0,1.0,1.0,1.0
1458,5,1.0,1.0,1.0,1.0,0.5
1459,5,1.0,0.0,0.0,1.0,0.0
1460,5,1.0,1.0,0.0,1.0,0.0
1461,5,1.0,1.0,1.0,1.0,0.0
1462,5,1.0,0.0,1.0,0.0,1.0
1463,5,1.0,1.0,1.0,1.0,0.0
1464,5,1.0,0.8,0.8,0.8,0.8
1465,5,1.0,1.0,1.0,1.0,1.0
1466,5,1.0,1.0,1.0,1.0,1.0
1467,5,1.0,1.0,1.0,1.0,1.0
1468,5,1.0,1.0,1.0,1.0,1.0
1469,5,1.0,1.0,1.0,1.0,0.5
1470,5,1.0,1.0,1.0,1.0,1.0
1471,5,1.0,1.0,1.0,0.0,0.0
1472,5,1.0,1.0,0.75,1.0,0.25
1473,5,1.0,1.0,1.0,1.0,0.0
1474,5,1.0,0.0,0.0,0.0,1.0
1475,5,1.0,1.0,1.0,1.0,1.0
1476,5,1.0,1.0,1.0,1.0,1.0
1477,5,1.0,1.0,1.0,1.0,1.0
1478,5,1.0,1.0,1.0,1.0,1.0
1479,5,1.0,1.0,1.0,1.0,1.0
1480,5,0.0,1.0,0.0,0.0,0.0
1481,5,1.0,0.0,0.0,0.0,0.0
1482,5,1.0,1.0,1.0,1.0,1.0
1483,5,1.0,1.0,1.0,1.0,0.5
1484,5,1.0,1.0,1.0,1.0,0.0
1485,5,1.0,1.0,1.0,0.0,0.0
1486,5,1.0,1.0,1.0,1.0,1.0
1487,5,1.0,1.0,1.0,1.0,1.0
1488,5,1.0,1.0,1.0,1.0,1.0
1489,5,1.0,1.0,1.0,1.0,1.0
1490,5,1.0,1.0,1.0,1.0,1.0
1491,5,1.0,1.0,1.0,1.0,1.0
1492,5,1.0,1.0,1.0,1.0,0.0
1493,5,1.0,1.0,1.0,1.0,0.5
1494,5,1.0,0.0,1.0,0.0,0.0
1495,5,1.0,0.0,1.0,0.0,0.0
1496,5,1.0,1.0,0.0,1.0,1.0
1497,5,1.0,0.0,1.0,1.0,0.0
1498,5,1.0,0.0,1.0,1.0,0.0
1499,5,1.0,1.0,1.0,1.0,1.0
1500,5,1.0,1.0,0.0,0.0,0.0
1501,5,1.0,1.0,1.0,1.0,1.0
1502,5,1.0,0.0,1.0,0.0,0.0
1503,5,0.0,0.0,1.0,1.0,0.0
1504,5,1.0,1.0,1.0,1.0,1.0
1505,5,1.0,1.0,1.0,1.0,1.0
1506,5,1.0,1.0,1.0,1.0,1.0
1507,5,1.0,1.0,1.0,1.0,0.0
1508,5,1.0,1.0,1.0,1.0,1.0
1509,5,1.0,1.0,1.0,1.0,0.0
1510,5,1.0,1.0,1.0,1.0,1.0
1511,5,1.0,1.0,1.0,1.0,1.0
1512,5,1.0,1.0,1.0,1.0,0.0
1513,5,1.0,1.0,1.0,0.0,0.0
1514,5,1.0,1.0,1.0,1.0,0.0
1515,5,1.0,1.0,1.0,1.0,1.0
1516,5,0.75,0.0,0.25,0.0,0.0
1517,5,1.0,0.0,0.0,0.0,0.0
1518,5,0.0,0.0,0.0,0.0,0.0
1519,5,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666
1520,5,1.0,1.0,1.0,1.0,1.0
1521,5,0.5,0.25,0.25,0.25,0.0
1522,5,1.0,0.0,0.0,0.0,0.0
1523,5,0.0,0.0,1.0,1.0,0.0
1524,5,1.0,1.0,0.0,1.0,0.0
1525,5,1.0,0.0,0.0,0.0,0.0
1526,5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333
1527,5,0.5,0.5,0.0,0.5,0.0
1528,5,1.0,0.5,0.5,0.5,1.0
1529,5,0.0,0.0,0.0,1.0,1.0
1530,5,0.8333333333333334,0.3333333333333333,0.0,0.0,0.16666666666666666
1531,5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0
1532,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1533,5,0.0,0.0,1.0,0.0,1.0
1534,5,1.0,0.0,1.0,0.0,0.0
1535,5,1.0,1.0,1.0,0.0,0.0
1536,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
1537,5,0.0,0.0,0.0,0.0,0.0
1538,5,0.5,0.5,0.5,1.0,0.5
1539,5,0.7142857142857143,0.35714285714285715,0.39285714285714285,0.32142857142857145,0.17857142857142858
1540,5,0.0,1.0,0.0,1.0,0.0
1541,5,0.5,0.5,0.0,0.5,0.5
1542,5,1.0,1.0,1.0,1.0,1.0
1543,5,1.0,0.0,0.0,0.0,1.0
1544,5,0.5,0.5,0.0,0.5,0.0
1545,5,0.0,1.0,0.0,0.0,1.0
1546,5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
1547,5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
1548,5,1.0,1.0,0.0,0.0,0.0
1549,5,1.0,1.0,1.0,0.0,1.0
1550,5,1.0,1.0,1.0,1.0,0.0
1551,5,1.0,0.8,0.8,1.0,0.6
1552,5,1.0,1.0,1.0,1.0,0.0
1553,5,1.0,1.0,0.5,1.0,0.5
1554,5,1.0,1.0,0.0,0.0,0.0
1555,5,0.0,0.0,0.0,0.0,0.0
1556,5,0.5,0.5,0.5,0.5,0.5
1557,5,0.0,0.0,0.0,1.0,0.0
1558,5,1.0,0.0,0.0,0.0,1.0
1559,5,1.0,0.5,0.75,0.75,0.25
1560,5,1.0,1.0,1.0,1.0,1.0
1561,5,1.0,0.0,0.0,0.0,0.0
1562,5,1.0,0.0,0.0,1.0,0.0
1563,5,0.0,0.0,0.0,0.0,0.0
1564,5,0.0,0.0,0.0,1.0,0.0
1565,5,1.0,0.0,1.0,0.0,0.0
1566,5,0.5,1.0,1.0,1.0,0.5
1567,5,1.0,1.0,0.0,0.0,0.0
1568,5,1.0,1.0,1.0,0.0,1.0
1569,5,1.0,0.0,0.0,0.5,0.5
1570,5,1.0,1.0,0.5,1.0,0.5
1571,5,0.0,0.0,0.0,0.0,1.0
1572,5,1.0,0.0,0.0,1.0,0.0
1573,5,1.0,0.0,0.0,0.0,1.0
1574,5,1.0,1.0,1.0,1.0,1.0
1575,5,1.0,1.0,0.0,0.0,1.0
1576,5,1.0,1.0,1.0,0.0,0.0
1577,5,1.0,0.0,1.0,1.0,1.0
1578,5,0.0,0.0,0.0,0.0,0.0
1579,5,1.0,0.5,0.0,0.0,0.0
1580,5,0.0,0.0,0.0,0.0,0.0
1581,5,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
1582,5,1.0,1.0,0.0,1.0,0.0
1583,5,1.0,1.0,0.0,0.0,1.0
1584,5,0.0,0.0,0.0,1.0,0.0
1585,5,1.0,0.0,0.0,0.0,0.0
1586,5,1.0,0.0,0.0,0.0,0.0
1587,5,0.0,0.0,0.0,0.0,0.0
1588,5,0.0,1.0,1.0,1.0,0.0
1589,5,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888
1590,5,1.0,1.0,1.0,1.0,1.0
1591,5,1.0,1.0,1.0,1.0,1.0
1592,5,1.0,0.0,1.0,0.0,0.0
1593,5,1.0,1.0,1.0,1.0,1.0
1594,5,1.0,1.0,1.0,0.0,0.0
1595,5,1.0,1.0,1.0,1.0,1.0
1596,5,0.8,0.6,0.6,0.7,0.3
1597,5,1.0,1.0,0.5,1.0,0.0
1598,5,1.0,1.0,0.0,0.0,0.0
1599,5,1.0,1.0,1.0,1.0,0.0
1600,5,1.0,1.0,1.0,1.0,0.0
1601,5,1.0,1.0,0.0,0.0,1.0
1602,5,1.0,0.0,0.0,0.0,0.0
1603,5,1.0,1.0,0.0,0.0,1.0
1604,5,0.0,1.0,0.0,0.0,0.0
1605,5,1.0,1.0,1.0,1.0,1.0
1606,5,1.0,1.0,1.0,1.0,1.0
1607,5,1.0,1.0,0.0,1.0,1.0
1608,5,1.0,1.0,1.0,0.0,0.0
1609,5,1.0,1.0,1.0,1.0,0.0
1610,5,1.0,0.0,1.0,1.0,1.0
1611,5,1.0,0.0,0.0,0.0,0.0
1612,5,1.0,1.0,1.0,1.0,1.0
1613,5,1.0,0.5,1.0,1.0,0.5
1614,5,0.0,0.0,0.0,0.0,0.0
1615,5,1.0,0.3333333333333333,0.0,0.0,0.0
1616,5,1.0,1.0,1.0,1.0,0.0
1617,5,1.0,0.5,0.5,0.0,0.0
1618,5,1.0,1.0,1.0,1.0,0.0
1619,5,1.0,1.0,1.0,1.0,0.5
1620,5,1.0,1.0,0.0,0.0,0.0
1621,5,1.0,1.0,0.0,0.0,0.0
1622,5,1.0,1.0,1.0,1.0,0.0
1623,5,1.0,1.0,1.0,1.0,0.0
1624,5,0.5,0.5,0.5,0.5,0.0
1625,5,1.0,0.5,0.0,0.0,0.5
1626,5,1.0,1.0,1.0,1.0,0.0
1627,5,1.0,1.0,1.0,0.0,1.0
1628,5,0.8,0.8,0.6,0.6,0.4
1629,5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
1630,5,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333
1631,5,1.0,1.0,0.5,0.0,0.5
1632,5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
1633,5,1.0,0.0,1.0,1.0,0.0
1634,5,0.0,0.0,1.0,0.0,0.0
1635,5,0.0,0.0,0.0,0.0,0.0
1636,5,1.0,1.0,1.0,1.0,0.5
1637,5,1.0,0.5,0.6666666666666666,0.5,0.0
1638,5,1.0,1.0,0.0,0.0,1.0
1639,5,1.0,0.5,1.0,0.5,0.5
1640,5,1.0,0.0,0.0,0.0,0.0
1641,5,1.0,1.0,1.0,1.0,1.0
1642,5,1.0,1.0,0.0,0.0,0.0
1643,5,1.0,1.0,0.5,0.75,0.75
1644,5,1.0,1.0,0.0,1.0,1.0
1645,5,1.0,0.5,0.0,0.0,0.0
1646,5,1.0,1.0,1.0,1.0,1.0
1647,5,1.0,0.0,0.0,0.0,1.0
1648,5,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143
1649,5,1.0,1.0,1.0,0.0,0.0
1650,5,1.0,1.0,1.0,1.0,0.0
1651,5,1.0,0.0,0.0,0.0,0.0
1652,5,1.0,1.0,1.0,1.0,1.0
1653,5,1.0,0.5,0.25,0.5,0.0
1654,5,0.0,0.0,0.0,0.0,0.0
1655,5,0.5,0.0,0.0,0.0,0.5
1656,5,0.7692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.0
1657,5,0.0,0.0,0.0,0.0,0.0
1658,5,1.0,1.0,1.0,0.0,0.0
1659,5,1.0,0.0,0.0,0.0,0.0
1660,5,1.0,0.0,0.0,0.0,0.0
1661,5,0.5,0.25,0.0,0.25,0.25
1662,5,1.0,0.0,1.0,0.0,0.0
1663,5,1.0,1.0,0.0,0.0,0.0
1664,5,1.0,1.0,1.0,0.0,0.0
1665,5,0.5,0.5,0.0,0.0,0.5
1666,5,1.0,0.0,0.0,0.0,0.0
1667,5,1.0,0.0,0.0,0.0,0.0
1668,5,1.0,0.0,0.0,0.0,0.0
1669,5,0.0,1.0,0.0,1.0,0.0
1670,5,0.0,0.0,0.0,0.0,0.0
1671,5,1.0,0.0,1.0,1.0,1.0
1672,5,1.0,0.5,0.5,0.5,0.5
1673,5,0.5,0.0,0.0,0.0,0.0
1674,5,0.0,0.0,0.0,0.0,0.0
1675,5,1.0,1.0,0.0,1.0,0.0
1676,5,1.0,1.0,0.0,0.0,0.0
1677,5,1.0,0.0,0.0,0.0,0.0
1678,5,0.0,0.0,0.0,0.0,0.0
1679,5,1.0,0.0,0.0,0.0,0.0
1680,5,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333
1681,5,1.0,1.0,1.0,1.0,1.0
1682,5,1.0,0.0,1.0,0.0,0.0
1683,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
1684,5,1.0,1.0,0.0,1.0,0.0
1685,5,1.0,1.0,1.0,1.0,0.0
1686,5,1.0,1.0,1.0,1.0,1.0
1687,5,1.0,1.0,1.0,1.0,1.0
1688,5,0.0,0.0,0.0,0.0,0.0
1689,5,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0
1690,5,1.0,1.0,1.0,1.0,0.0
1691,5,1.0,0.0,0.0,1.0,1.0
1692,5,0.0,0.0,0.0,0.0,0.0
1693,5,1.0,1.0,0.0,1.0,0.0
1694,5,1.0,1.0,0.0,1.0,0.0
1695,5,0.0,0.0,0.0,0.0,0.0
1696,5,1.0,1.0,0.0,0.0,0.0
1697,5,0.0,0.0,0.0,0.0,0.0
1698,5,1.0,0.5,0.5,1.0,0.0
1699,5,1.0,0.0,0.0,0.0,0.0
1700,5,0.0,0.0,1.0,1.0,1.0
1701,5,0.0,0.0,1.0,1.0,1.0
1702,5,1.0,0.0,0.0,0.0,0.0
1703,5,1.0,0.0,0.5,0.0,0.0
1704,5,0.0,0.0,0.0,0.0,0.0
1705,5,1.0,1.0,0.5,0.5,0.5
1706,5,1.0,0.0,0.0,0.0,0.0
1707,5,0.0,0.0,0.0,0.0,0.0
1708,5,1.0,0.0,0.0,1.0,0.0
1709,5,0.75,0.5,0.75,0.5,0.5
1710,5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333
1711,5,1.0,0.0,1.0,0.0,0.0
1712,5,1.0,1.0,0.0,0.0,0.0
1713,5,0.0,0.0,0.0,0.0,0.0
1714,5,1.0,1.0,1.0,1.0,1.0
1715,5,1.0,1.0,1.0,1.0,1.0
1716,5,1.0,1.0,0.5,0.5,0.0
1717,5,1.0,0.0,0.0,0.0,0.0
1718,5,1.0,1.0,1.0,1.0,0.5
1719,5,1.0,1.0,1.0,1.0,0.0
1720,5,1.0,0.0,0.0,0.0,0.0
1721,5,0.3333333333333333,0.0,0.0,0.0,0.0
1722,5,1.0,1.0,0.0,0.0,0.0
1723,5,1.0,0.0,0.0,0.0,0.0
1724,5,1.0,1.0,1.0,1.0,1.0
1725,5,1.0,0.0,1.0,1.0,1.0
1726,5,1.0,1.0,0.0,1.0,1.0
1727,5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
1728,5,1.0,1.0,1.0,1.0,1.0
1729,5,0.5,1.0,0.5,0.5,0.5
1730,5,1.0,1.0,0.0,1.0,0.0
1731,5,0.0,0.0,0.0,0.0,0.0
1732,5,1.0,1.0,0.0,1.0,0.5
1733,5,0.0,0.0,0.0,0.0,0.0
1734,5,1.0,0.0,0.0,0.0,0.0
1735,5,0.0,0.0,0.0,0.0,0.0
1736,5,0.0,0.0,0.0,0.0,0.0
1737,5,0.0,0.0,0.0,0.0,0.0
1738,5,0.0,0.0,0.0,0.0,0.0
1739,5,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2857142857142857
1740,5,0.0,0.5,0.5,0.0,0.5
1741,5,1.0,0.0,0.5,0.0,0.0
1742,5,0.4,0.6,0.4,0.4,0.2
1743,5,1.0,0.0,0.5,1.0,0.0
1744,5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
1745,5,1.0,0.5,0.0,0.0,0.0
1746,5,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
1747,5,0.5,0.5,0.5,0.5,0.25
1748,5,1.0,1.0,0.0,1.0,0.0
1749,5,0.0,0.0,0.0,0.0,0.0
1750,5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
1751,5,1.0,1.0,0.0,0.0,0.0
1752,5,1.0,0.0,0.0,0.0,0.0
1753,5,1.0,1.0,1.0,1.0,0.5
1754,5,1.0,1.0,0.0,0.0,0.0
1755,5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1756,5,1.0,0.0,0.0,0.0,0.0
1757,5,0.75,0.5,0.625,0.375,0.25
1758,5,1.0,0.0,0.0,0.0,0.0
1759,5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857
1760,5,1.0,1.0,1.0,0.5,0.5
1761,5,0.0,0.0,0.0,0.0,0.0
1762,5,0.75,0.5,0.0,0.25,0.0
1763,5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
1764,5,1.0,0.5,0.5,0.5,0.5
1765,5,1.0,0.5,0.0,0.0,0.0
1766,5,0.5,0.0,0.5,0.5,0.5
1767,5,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
1768,5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
1769,5,1.0,1.0,1.0,1.0,1.0
1770,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5
1771,5,1.0,1.0,1.0,1.0,0.0
1772,5,0.0,0.0,0.0,0.0,0.0
1773,5,1.0,0.0,0.0,1.0,1.0
1774,5,1.0,1.0,1.0,0.0,0.0
1775,5,1.0,1.0,1.0,1.0,1.0
1776,5,1.0,0.0,1.0,1.0,0.0
1777,5,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.2857142857142857
1778,5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
1779,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
1780,5,1.0,1.0,0.0,1.0,1.0
1781,5,1.0,1.0,0.0,1.0,0.0
1782,5,1.0,1.0,1.0,1.0,0.0
1783,5,1.0,0.0,1.0,1.0,0.0
1784,5,1.0,0.0,0.0,0.0,0.0
1785,5,1.0,0.0,0.0,1.0,0.0
1786,5,1.0,0.5,0.5,0.0,0.0
1787,5,1.0,1.0,0.5,0.5,0.0
1788,5,1.0,0.5,1.0,1.0,1.0
1789,5,1.0,0.0,0.0,0.0,0.0
1790,5,1.0,0.0,0.0,0.0,0.0
1791,5,1.0,0.0,0.5,0.5,0.0
1792,5,0.0,1.0,0.0,0.0,0.0
1793,5,1.0,1.0,0.0,1.0,1.0
1794,5,1.0,0.0,0.0,0.0,0.0
1795,5,1.0,1.0,1.0,1.0,1.0
1796,5,1.0,1.0,1.0,1.0,1.0
1797,5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
1798,5,1.0,0.0,0.0,0.0,0.0
1799,5,1.0,1.0,1.0,1.0,0.0
1800,5,1.0,0.0,0.0,0.0,0.0
1801,5,1.0,1.0,1.0,1.0,1.0
1802,5,1.0,1.0,1.0,0.5,0.0
1803,5,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444
1804,5,1.0,0.0,1.0,0.0,0.0
1805,5,0.75,0.5,0.75,0.25,0.0
1806,5,1.0,0.0,1.0,0.0,0.0
1807,5,1.0,0.0,0.0,0.0,0.0
1808,5,0.75,0.5,0.5,0.25,0.25
1809,5,1.0,1.0,0.0,0.0,0.0
1810,5,1.0,1.0,1.0,1.0,1.0
1811,5,1.0,1.0,1.0,1.0,1.0
1812,5,1.0,1.0,0.5,1.0,0.5
1813,5,1.0,0.0,1.0,0.0,0.0
1814,5,1.0,1.0,1.0,1.0,0.0
1815,5,1.0,1.0,0.0,0.0,0.0
1816,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
1817,5,1.0,1.0,0.3333333333333333,1.0,1.0
1818,5,0.5,0.0,1.0,1.0,0.0
1819,5,1.0,1.0,1.0,1.0,1.0
1820,5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0
1821,5,1.0,1.0,1.0,1.0,1.0
1822,5,0.8,0.8,0.2,0.4,0.4
1823,5,1.0,1.0,1.0,0.0,0.0
1824,5,0.0,0.0,0.0,0.0,1.0
1825,5,1.0,1.0,1.0,0.0,1.0
1826,5,1.0,1.0,0.0,0.0,0.0
1827,5,1.0,0.0,1.0,0.0,0.0
1828,5,0.75,0.25,0.25,0.75,0.0
1829,5,1.0,0.0,0.0,1.0,1.0
1830,5,0.75,1.0,1.0,0.75,0.25
1831,5,1.0,1.0,1.0,1.0,0.0
1832,5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
1833,5,1.0,1.0,1.0,1.0,1.0
1834,5,1.0,1.0,0.0,0.5,1.0
1835,5,1.0,1.0,1.0,1.0,1.0
1836,5,1.0,0.0,0.0,0.0,0.0
1837,5,1.0,0.0,0.0,0.0,0.0
1838,5,1.0,0.0,0.0,0.0,0.0
1839,5,0.0,1.0,0.0,0.0,0.0
1840,5,1.0,1.0,1.0,1.0,0.0
1841,5,1.0,1.0,0.0,1.0,1.0
1842,5,1.0,1.0,1.0,1.0,1.0
1843,5,1.0,1.0,1.0,1.0,1.0
1844,5,1.0,1.0,1.0,1.0,0.75
1845,5,1.0,1.0,1.0,1.0,1.0
1846,5,1.0,1.0,1.0,1.0,1.0
1847,5,1.0,1.0,1.0,1.0,1.0
1848,5,1.0,0.0,1.0,1.0,0.0
1849,5,1.0,1.0,1.0,1.0,1.0
1850,5,1.0,1.0,1.0,1.0,0.6666666666666666
1851,5,1.0,0.0,1.0,1.0,1.0
1852,5,1.0,1.0,1.0,0.0,1.0
1853,5,0.5,1.0,1.0,1.0,0.5
1854,5,0.0,0.0,1.0,1.0,0.0
1855,5,1.0,1.0,1.0,0.0,1.0
1856,5,0.0,0.0,0.0,0.0,0.0
1857,5,0.0,0.0,0.0,0.0,0.0
1858,5,0.3333333333333333,0.0,0.0,0.0,0.0
1859,5,0.0,0.0,0.0,1.0,0.0
1860,5,0.5,0.0,0.0,0.5,0.5
1861,5,1.0,1.0,0.0,0.0,0.0
1862,5,0.0,0.0,0.0,0.0,0.0
1863,5,1.0,0.0,1.0,0.0,0.0
1864,5,0.7142857142857143,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.07142857142857142
1865,5,1.0,1.0,1.0,1.0,1.0
1866,5,0.6,0.2,0.2,0.0,0.2
1867,5,0.5,0.5,0.5,1.0,0.0
1868,5,1.0,0.0,1.0,0.0,0.0
1869,5,1.0,0.0,1.0,0.0,0.0
1870,5,1.0,1.0,0.0,0.0,0.0
1871,5,0.0,0.0,1.0,1.0,0.0
1872,5,1.0,0.0,0.0,1.0,0.0
1873,5,1.0,0.0,1.0,0.0,0.0
1874,5,0.0,0.0,0.0,0.0,0.0
1875,5,0.6,1.0,1.0,0.8,0.4
1876,5,0.0,0.0,0.0,0.0,0.0
1877,5,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
1878,5,0.0,0.0,0.0,0.0,0.0
1879,5,0.0,0.0,0.0,0.0,0.0
1880,5,0.0,0.0,0.0,0.0,0.0
1881,5,1.0,0.0,0.0,0.0,0.0
1882,5,1.0,1.0,0.0,0.0,0.0
1883,5,0.0,0.0,0.0,0.0,0.0
1884,5,1.0,0.0,0.0,0.0,0.0
1885,5,0.0,1.0,1.0,0.0,1.0
1886,5,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
1887,5,1.0,1.0,0.0,0.0,0.0
1888,5,1.0,1.0,1.0,0.0,0.0
1889,5,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
1890,5,0.0,0.0,0.0,0.0,0.0
1891,5,0.0,0.0,0.0,0.0,0.0
1892,5,0.0,0.0,0.0,0.0,0.0
1893,5,0.0,0.0,0.0,0.0,0.0
1894,5,0.0,0.0,0.25,0.0,0.0
1895,5,1.0,0.0,0.0,0.0,0.0
1896,5,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
1897,5,1.0,1.0,1.0,1.0,1.0
1898,5,1.0,1.0,1.0,1.0,1.0
1899,5,0.0,0.0,0.0,0.0,0.0
1900,5,0.0,0.0,0.0,0.0,0.0
1901,5,1.0,1.0,1.0,1.0,0.5
1902,5,1.0,0.0,0.0,0.0,0.0
1903,5,0.0,0.0,0.0,0.0,0.0
1904,5,1.0,1.0,1.0,1.0,1.0
1905,5,1.0,1.0,1.0,1.0,1.0
1906,5,1.0,1.0,1.0,1.0,1.0
1907,5,1.0,0.0,1.0,1.0,0.0
1908,5,0.0,0.0,0.0,0.0,0.0
1909,5,0.0,0.0,0.0,0.0,0.0
1910,5,1.0,0.0,0.0,0.0,0.0
1911,5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
1912,5,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
1913,5,1.0,1.0,1.0,1.0,0.0
1914,5,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.0
1915,5,0.6,0.0,0.2,0.0,0.0
1916,5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
1917,5,0.0,0.5,0.0,0.5,0.5
1918,5,0.0,0.0,0.0,0.0,0.0
1919,5,0.0,0.0,0.0,0.0,0.0
1920,5,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855
1921,5,0.6,0.2,0.2,0.2,0.2
1922,5,0.5,0.0,0.0,0.0,0.0
1923,5,0.0,0.0,0.0,0.0,0.0
1924,5,1.0,0.5,0.5,1.0,0.5
1925,5,1.0,0.0,1.0,1.0,1.0
1926,5,0.0,1.0,0.0,0.0,0.0
1927,5,1.0,0.875,0.625,1.0,0.5
1928,5,0.5,0.2,0.1,0.1,0.0
1929,5,1.0,1.0,1.0,1.0,1.0
1930,5,0.5,0.5,0.25,0.5,0.0
1931,5,1.0,0.0,1.0,0.0,0.0
