node,depth,gpt-4o-2024-08-06,gpt-3.5-turbo-0613,deepseek-coder-6.7b-base
767,5,0.3333333333333333,0.0,0.0
768,5,0.5,0.5,0.0
769,5,1.0,1.0,1.0
770,5,1.0,1.0,1.0
771,5,1.0,0.0,0.0
772,5,0.0,0.0,1.0
773,5,1.0,0.0,0.0
774,5,0.25,0.0,0.0
775,5,1.0,1.0,1.0
776,5,1.0,0.0,0.0
777,5,1.0,1.0,1.0
778,5,0.0,0.0,0.0
779,5,0.0,0.0,0.0
780,5,1.0,1.0,0.0
781,5,1.0,1.0,0.5
782,5,0.0,0.0,0.0
783,5,0.0,0.5,0.5
784,5,0.6,0.2,0.2
785,5,0.75,0.375,0.375
786,5,1.0,1.0,1.0
787,5,0.0,0.0,0.0
788,5,1.0,0.0,1.0
789,5,1.0,1.0,1.0
790,5,1.0,0.0,1.0
791,5,1.0,0.0,0.0
792,5,0.3333333333333333,0.0,0.0
793,5,1.0,1.0,1.0
794,5,1.0,1.0,0.5
795,5,0.5,0.5,0.5
796,5,0.0,0.0,0.0
797,5,1.0,0.0,0.0
798,5,0.0,0.0,0.0
799,5,0.0,0.0,0.0
800,5,1.0,1.0,1.0
801,5,1.0,1.0,1.0
802,5,1.0,1.0,1.0
803,5,1.0,0.0,1.0
804,5,1.0,1.0,0.0
805,5,0.0,0.0,0.0
806,5,1.0,0.0,0.0
807,5,1.0,1.0,1.0
808,5,0.0,1.0,0.0
809,5,1.0,0.0,0.0
810,5,0.0,0.0,0.0
811,5,0.0,0.0,0.0
812,5,1.0,0.0,0.0
813,5,1.0,0.0,0.0
814,5,0.0,0.0,0.0
815,5,1.0,1.0,1.0
816,5,1.0,0.0,0.0
817,5,1.0,1.0,1.0
818,5,0.5,0.0,0.0
819,5,1.0,1.0,1.0
820,5,1.0,0.5,0.0
821,5,0.0,0.0,1.0
822,5,1.0,0.0,0.0
823,5,1.0,1.0,1.0
824,5,0.0,0.0,0.0
825,5,1.0,0.3333333333333333,1.0
826,5,1.0,1.0,0.0
827,5,0.0,0.0,0.0
828,5,0.0,0.0,0.0
829,5,1.0,0.0,0.0
830,5,1.0,0.0,0.0
831,5,0.75,0.75,0.75
832,5,1.0,0.0,0.0
833,5,1.0,1.0,1.0
834,5,1.0,1.0,1.0
835,5,1.0,1.0,0.0
836,5,1.0,1.0,0.5
837,5,1.0,1.0,1.0
838,5,1.0,1.0,1.0
839,5,1.0,0.5,0.0
840,5,1.0,1.0,1.0
841,5,0.0,0.0,0.0
842,5,1.0,0.0,0.0
843,5,1.0,1.0,1.0
844,5,1.0,1.0,1.0
845,5,1.0,0.0,1.0
846,5,0.5,0.5,0.5
847,5,1.0,1.0,0.0
848,5,0.0,0.0,0.0
849,5,0.0,0.0,0.0
850,5,0.0,0.0,0.0
851,5,1.0,0.0,0.0
852,5,0.6,0.4,0.4
853,5,0.8333333333333334,0.8333333333333334,0.6666666666666666
854,5,1.0,0.5,0.5
855,5,0.0,0.0,0.0
856,5,1.0,1.0,1.0
857,5,1.0,1.0,0.5
858,5,1.0,1.0,1.0
859,5,1.0,1.0,1.0
860,5,1.0,1.0,1.0
861,5,1.0,1.0,1.0
862,5,1.0,1.0,1.0
863,5,1.0,1.0,1.0
864,5,1.0,1.0,1.0
865,5,1.0,1.0,1.0
866,5,1.0,0.0,1.0
867,5,1.0,1.0,1.0
868,5,1.0,1.0,1.0
869,5,1.0,0.0,0.0
870,5,0.0,0.0,0.0
871,5,1.0,1.0,1.0
872,5,0.5,0.0,0.0
873,5,0.0,0.0,0.0
874,5,1.0,0.0,1.0
875,5,0.0,0.0,0.0
876,5,0.0,1.0,0.0
877,5,0.6666666666666666,0.3333333333333333,0.3333333333333333
878,5,1.0,1.0,1.0
879,5,1.0,1.0,0.0
880,5,1.0,0.0,0.0
881,5,1.0,1.0,1.0
882,5,1.0,1.0,1.0
883,5,0.0,0.0,0.0
884,5,0.0,0.0,0.0
885,5,1.0,1.0,1.0
886,5,1.0,1.0,1.0
887,5,0.5,0.5,0.5
888,5,1.0,1.0,1.0
889,5,0.0,0.0,0.0
890,5,0.0,0.0,0.0
891,5,0.5,0.5,0.5
892,5,1.0,1.0,1.0
893,5,1.0,1.0,1.0
894,5,1.0,0.0,0.0
895,5,0.0,0.0,0.0
896,5,1.0,0.0,0.0
897,5,1.0,1.0,0.0
898,5,1.0,1.0,1.0
899,5,1.0,0.0,0.0
900,5,1.0,1.0,1.0
901,5,0.0,0.0,0.0
902,5,0.0,0.0,1.0
903,5,1.0,1.0,1.0
904,5,1.0,1.0,0.0
905,5,1.0,1.0,1.0
906,5,1.0,0.0,0.0
907,5,1.0,1.0,1.0
908,5,1.0,1.0,1.0
909,5,0.5,0.5,0.5
910,5,1.0,0.5,0.0
911,5,0.5,1.0,0.0
912,5,1.0,1.0,1.0
913,5,1.0,1.0,1.0
914,5,1.0,0.0,0.0
915,5,0.0,0.0,0.0
916,5,1.0,0.0,0.0
917,5,1.0,0.0,0.0
918,5,0.5,0.0,0.0
919,5,1.0,1.0,1.0
920,5,1.0,1.0,0.0
921,5,0.3333333333333333,0.3333333333333333,0.3333333333333333
922,5,0.5,0.0,0.5
923,5,1.0,1.0,1.0
924,5,1.0,0.0,0.0
925,5,0.0,0.0,0.0
926,5,1.0,0.0,0.0
927,5,1.0,0.0,0.0
928,5,1.0,0.0,0.0
929,5,1.0,1.0,1.0
930,5,1.0,1.0,1.0
931,5,0.0,0.0,0.0
932,5,0.0,0.0,0.0
933,5,0.0,0.0,0.0
934,5,0.0,0.0,0.0
935,5,0.0,0.0,0.0
936,5,0.0,0.0,0.0
937,5,1.0,0.0,1.0
938,5,1.0,1.0,1.0
939,5,0.0,0.0,1.0
940,5,1.0,0.0,0.0
941,5,0.0,0.0,0.0
942,5,0.0,0.0,0.0
943,5,0.6666666666666666,0.0,0.0
944,5,1.0,0.0,0.0
945,5,1.0,0.0,0.0
946,5,0.0,0.0,0.0
947,5,0.0,0.0,0.0
948,5,0.0,0.0,0.0
949,5,0.0,0.0,0.0
950,5,0.0,0.0,0.0
951,5,1.0,1.0,1.0
952,5,1.0,1.0,1.0
953,5,1.0,1.0,0.0
954,5,1.0,1.0,1.0
955,5,0.0,0.0,0.0
956,5,0.0,0.0,0.0
957,5,1.0,1.0,1.0
958,5,1.0,1.0,1.0
959,5,1.0,0.0,0.0
960,5,1.0,0.0,0.0
961,5,1.0,1.0,1.0
962,5,1.0,1.0,0.0
963,5,1.0,1.0,1.0
964,5,1.0,1.0,1.0
965,5,1.0,0.0,0.0
966,5,0.0,0.0,0.0
967,5,0.0,0.0,0.0
968,5,0.0,0.0,0.0
969,5,1.0,0.0,1.0
970,5,0.0,0.0,0.0
971,5,0.5,0.0,0.75
972,5,0.0,0.0,0.0
973,5,1.0,1.0,0.5
974,5,0.0,0.0,1.0
975,5,0.0,0.0,0.0
976,5,1.0,1.0,0.0
977,5,1.0,1.0,0.0
978,5,1.0,1.0,0.0
979,5,0.0,0.0,0.0
980,5,0.0,1.0,0.0
981,5,1.0,0.0,0.0
982,5,0.0,1.0,1.0
983,5,1.0,1.0,1.0
984,5,1.0,1.0,0.0
985,5,0.0,0.0,0.0
986,5,1.0,0.0,0.0
987,5,0.0,0.0,0.0
988,5,0.0,0.0,0.0
989,5,0.5,1.0,0.0
990,5,0.0,1.0,1.0
991,5,1.0,0.5,0.0
992,5,1.0,1.0,0.0
993,5,1.0,0.5,0.0
994,5,0.0,0.0,0.0
995,5,0.0,1.0,0.0
996,5,0.5,0.75,0.5
997,5,1.0,0.5,0.0
998,5,1.0,0.0,0.0
999,5,1.0,1.0,1.0
1000,5,0.0,0.0,1.0
1001,5,0.0,0.0,0.0
1002,5,1.0,1.0,0.0
1003,5,0.0,0.0,0.0
1004,5,1.0,0.0,0.0
1005,5,1.0,1.0,1.0
1006,5,1.0,0.0,0.0
1007,5,1.0,0.0,0.0
1008,5,1.0,0.0,0.0
1009,5,0.6666666666666666,0.3333333333333333,0.3333333333333333
1010,5,1.0,1.0,0.0
1011,5,1.0,1.0,0.0
1012,5,1.0,1.0,1.0
1013,5,0.0,0.0,0.0
1014,5,0.0,0.0,0.0
1015,5,0.0,0.0,0.0
1016,5,0.0,0.0,0.0
1017,5,0.0,0.0,0.0
1018,5,0.0,0.0,0.0
1019,5,0.0,0.0,0.0
1020,5,0.0,0.0,0.0
1021,5,0.0,0.0,0.0
1022,5,1.0,0.0,0.0
1023,5,0.0,0.0,0.0
1024,5,0.0,0.0,0.0
1025,5,0.0,0.0,0.0
1026,5,1.0,1.0,0.0
1027,5,1.0,1.0,0.0
1028,5,0.0,0.0,0.0
1029,5,0.0,0.0,0.0
1030,5,1.0,0.0,0.0
1031,5,1.0,0.0,0.0
1032,5,0.6666666666666666,0.3333333333333333,0.0
1033,5,0.0,1.0,1.0
1034,5,1.0,0.0,0.5
1035,5,1.0,0.0,0.0
1036,5,0.0,0.0,0.0
1037,5,0.0,0.0,0.0
1038,5,0.0,0.0,0.0
1039,5,0.0,0.0,0.0
1040,5,1.0,0.0,0.0
1041,5,0.0,0.0,0.0
1042,5,1.0,0.0,0.0
1043,5,0.0,0.0,0.0
1044,5,0.0,0.0,0.0
1045,5,0.0,0.0,0.0
1046,5,0.0,0.0,0.0
1047,5,1.0,0.0,0.0
1048,5,0.0,0.0,0.0
1049,5,0.0,0.0,0.0
1050,5,0.0,0.0,0.0
1051,5,1.0,0.0,0.0
1052,5,0.0,0.0,0.0
1053,5,0.0,0.0,0.0
1054,5,1.0,1.0,1.0
1055,5,1.0,1.0,1.0
1056,5,1.0,1.0,1.0
1057,5,0.0,1.0,0.0
1058,5,0.5,0.5,0.5
1059,5,0.0,0.0,0.0
1060,5,0.0,0.0,0.0
1061,5,0.0,0.0,0.0
1062,5,1.0,0.0,0.0
1063,5,1.0,1.0,1.0
1064,5,1.0,1.0,1.0
1065,5,1.0,0.0,0.0
1066,5,1.0,1.0,1.0
1067,5,0.0,0.0,0.0
1068,5,0.3333333333333333,0.0,0.0
1069,5,1.0,1.0,1.0
1070,5,1.0,1.0,0.0
1071,5,0.0,0.0,0.0
1072,5,0.0,1.0,0.0
1073,5,1.0,0.0,0.0
1074,5,1.0,0.0,0.0
1075,5,1.0,1.0,0.0
1076,5,0.0,0.5,0.0
1077,5,0.0,1.0,1.0
1078,5,1.0,0.0,0.0
1079,5,0.0,0.0,0.0
1080,5,0.0,0.0,0.0
1081,5,0.0,0.0,0.0
1082,5,1.0,0.0,0.0
1083,5,0.0,1.0,0.0
1084,5,0.5,0.5,0.0
1085,5,1.0,0.0,0.0
1086,5,0.0,0.0,0.0
1087,5,1.0,1.0,0.0
1088,5,1.0,1.0,0.0
1089,5,1.0,1.0,1.0
1090,5,1.0,0.0,0.0
1091,5,1.0,0.0,0.0
1092,5,1.0,0.0,0.0
1093,5,1.0,1.0,1.0
1094,5,0.0,0.0,0.0
1095,5,0.0,0.0,0.0
1096,5,1.0,1.0,0.0
1097,5,1.0,0.0,0.0
1098,5,1.0,1.0,1.0
1099,5,1.0,0.5,0.5
1100,5,0.0,1.0,0.0
1101,5,0.0,0.0,0.0
1102,5,0.0,1.0,0.0
1103,5,1.0,1.0,0.0
1104,5,0.0,0.5,0.5
1105,5,1.0,0.0,0.0
1106,5,0.0,0.0,0.0
1107,5,0.0,0.0,0.0
1108,5,1.0,0.0,0.0
1109,5,1.0,0.5,0.5
1110,5,1.0,0.0,0.0
1111,5,1.0,0.0,0.0
1112,5,1.0,0.0,1.0
1113,5,1.0,0.0,0.0
1114,5,1.0,0.0,1.0
1115,5,1.0,0.0,1.0
1116,5,1.0,1.0,1.0
1117,5,1.0,1.0,1.0
1118,5,1.0,0.0,1.0
1119,5,1.0,1.0,1.0
1120,5,0.0,0.0,0.0
1121,5,0.0,0.0,0.0
1122,5,0.0,1.0,0.0
1123,5,1.0,1.0,1.0
1124,5,0.0,0.0,0.0
1125,5,0.0,0.0,0.0
1126,5,1.0,0.0,1.0
1127,5,0.0,0.0,0.0
1128,5,1.0,1.0,1.0
1129,5,0.0,0.0,0.0
1130,5,0.0,0.0,0.0
1131,5,0.0,0.0,1.0
1132,5,0.0,1.0,1.0
1133,5,1.0,1.0,0.0
1134,5,1.0,0.0,1.0
1135,5,1.0,0.0,0.0
1136,5,1.0,0.3333333333333333,0.3333333333333333
1137,5,0.5,1.0,1.0
1138,5,0.0,0.0,0.0
1139,5,0.0,0.0,0.0
1140,5,1.0,1.0,1.0
1141,5,0.5,0.5,0.0
1142,5,0.0,0.0,0.0
1143,5,1.0,1.0,0.0
1144,5,0.0,0.0,0.0
1145,5,1.0,0.0,0.0
1146,5,1.0,0.0,0.0
1147,5,0.0,1.0,0.0
1148,5,1.0,1.0,1.0
1149,5,0.0,0.0,0.0
1150,5,1.0,0.5,0.5
1151,5,0.0,0.0,0.0
1152,5,0.0,0.0,0.0
1153,5,0.0,0.0,0.0
1154,5,1.0,0.0,0.0
1155,5,0.0,1.0,0.0
1156,5,0.0,0.0,0.0
1157,5,0.3333333333333333,0.6666666666666666,0.0
1158,5,1.0,1.0,0.0
1159,5,0.0,0.0,0.0
1160,5,0.0,0.0,0.5
1161,5,1.0,0.0,0.0
1162,5,0.0,0.0,1.0
1163,5,0.0,0.0,0.0
1164,5,0.3333333333333333,0.3333333333333333,0.0
1165,5,0.0,0.0,0.0
1166,5,1.0,1.0,0.0
1167,5,0.0,0.0,0.0
1168,5,0.0,0.0,0.0
1169,5,0.0,0.0,0.0
1170,5,1.0,0.0,0.0
1171,5,1.0,0.0,0.0
1172,5,1.0,1.0,0.0
1173,5,1.0,0.0,1.0
1174,5,0.5,1.0,0.5
1175,5,0.0,1.0,1.0
1176,5,1.0,0.0,1.0
1177,5,0.0,0.0,0.0
1178,5,1.0,0.0,0.0
1179,5,1.0,0.0,0.0
1180,5,1.0,1.0,0.0
1181,5,1.0,0.0,0.0
1182,5,1.0,0.0,1.0
1183,5,1.0,0.0,1.0
1184,5,0.0,0.0,0.0
1185,5,0.0,0.0,0.0
1186,5,1.0,0.0,0.0
1187,5,1.0,0.5,0.0
1188,5,0.0,0.0,0.0
1189,5,1.0,1.0,0.0
1190,5,1.0,1.0,0.0
1191,5,1.0,0.0,0.0
1192,5,0.0,1.0,0.0
1193,5,1.0,1.0,0.0
1194,5,0.0,1.0,0.0
1195,5,1.0,0.0,0.0
1196,5,1.0,0.0,0.0
1197,5,1.0,0.0,1.0
1198,5,1.0,1.0,1.0
1199,5,0.0,0.0,0.0
1200,5,0.0,0.0,0.0
1201,5,0.0,0.0,0.0
1202,5,0.0,0.0,0.0
1203,5,0.0,0.0,0.0
1204,5,1.0,0.0,0.0
1205,5,1.0,0.0,0.0
1206,5,1.0,0.0,0.0
1207,5,1.0,0.5,0.5
1208,5,1.0,1.0,1.0
1209,5,1.0,0.0,1.0
1210,5,0.0,0.0,0.0
1211,5,0.0,0.0,0.0
1212,6,1.0,0.5,1.0
1213,6,1.0,1.0,0.0
1214,6,1.0,1.0,1.0
1215,6,1.0,1.0,1.0
1216,6,1.0,0.0,0.0
1217,6,0.0,0.0,0.0
1218,6,0.0,0.0,0.0
1219,6,1.0,1.0,1.0
1220,6,1.0,1.0,1.0
1221,6,1.0,1.0,1.0
1222,6,1.0,1.0,0.0
1223,6,1.0,0.0,0.0
1224,6,1.0,1.0,0.0
1225,6,0.0,0.0,0.0
1226,6,0.0,1.0,1.0
1227,6,0.0,0.0,0.0
1228,6,0.0,0.0,0.0
1229,6,1.0,0.0,0.0
1230,6,1.0,0.0,0.0
1231,6,1.0,0.0,0.0
1232,6,1.0,0.0,0.0
1233,6,1.0,1.0,1.0
1234,6,1.0,1.0,1.0
1235,6,1.0,1.0,0.0
1236,6,1.0,0.0,0.0
1237,6,1.0,0.0,1.0
1238,6,1.0,0.0,1.0
1239,6,0.0,1.0,0.0
1240,6,0.0,0.0,0.0
1241,6,1.0,0.0,0.0
1242,6,1.0,0.0,0.0
1243,6,1.0,1.0,1.0
1244,6,0.0,0.0,0.0
1245,6,1.0,1.0,0.5
1246,6,1.0,0.0,1.0
1247,6,1.0,1.0,0.0
1248,6,1.0,1.0,0.0
1249,6,1.0,1.0,1.0
1250,6,1.0,0.0,1.0
1251,6,0.0,0.0,0.0
1252,6,0.0,0.0,0.0
1253,6,1.0,0.0,0.0
1254,6,1.0,0.0,0.0
1255,6,1.0,1.0,0.0
1256,6,1.0,0.0,0.0
1257,6,1.0,0.0,0.0
1258,6,1.0,1.0,1.0
1259,6,1.0,0.0,1.0
1260,6,1.0,0.0,1.0
1261,6,1.0,0.0,0.0
1262,6,1.0,0.0,0.0
1263,6,1.0,0.8,0.4
1264,6,1.0,1.0,1.0
1265,6,0.6666666666666666,0.3333333333333333,0.3333333333333333
1266,6,1.0,0.0,0.0
1267,6,1.0,0.0,0.0
1268,6,0.5,0.0,0.0
1269,6,1.0,0.0,0.0
1270,6,0.0,0.0,0.0
1271,6,1.0,0.0,0.0
1272,6,0.0,0.0,0.0
1273,6,1.0,0.3333333333333333,0.0
1274,6,1.0,1.0,0.0
1275,6,1.0,0.5,0.5
1276,6,1.0,0.0,1.0
1277,6,1.0,1.0,1.0
1278,6,1.0,0.0,1.0
1279,6,0.5,0.5,0.5
1280,6,0.0,0.0,1.0
1281,6,0.6666666666666666,0.3333333333333333,0.6666666666666666
1282,6,0.0,0.0,1.0
1283,6,0.0,0.0,0.0
1284,6,0.6666666666666666,0.6666666666666666,0.6666666666666666
1285,6,1.0,0.0,0.0
1286,6,0.0,0.0,0.0
1287,6,0.0,0.0,0.0
1288,6,0.5,0.0,0.0
1289,6,0.0,0.0,0.0
1290,6,1.0,1.0,0.0
1291,6,0.0,0.0,0.0
1292,6,0.0,0.0,0.0
1293,6,1.0,0.0,0.0
1294,6,1.0,1.0,1.0
1295,6,1.0,1.0,1.0
1296,6,1.0,1.0,0.0
1297,6,1.0,1.0,1.0
1298,6,0.0,1.0,1.0
1299,6,0.0,0.0,0.0
1300,6,1.0,0.0,0.0
1301,6,0.5,0.25,0.25
1302,6,1.0,0.0,0.0
1303,6,0.75,0.25,0.5
1304,6,1.0,1.0,1.0
1305,6,1.0,1.0,0.0
1306,6,0.0,0.0,0.0
1307,6,1.0,1.0,1.0
1308,6,1.0,1.0,1.0
1309,6,0.0,0.0,0.0
1310,6,0.0,0.0,0.0
1311,6,1.0,0.0,0.0
1312,6,1.0,0.0,0.0
1313,6,0.5,0.0,0.0
1314,6,0.0,0.0,0.0
1315,6,1.0,1.0,1.0
1316,6,1.0,1.0,1.0
1317,6,1.0,1.0,1.0
1318,6,1.0,1.0,0.0
1319,6,0.0,1.0,1.0
1320,6,1.0,0.0,0.0
1321,6,1.0,0.0,0.0
1322,6,1.0,0.0,0.0
1323,6,1.0,0.0,0.0
1324,6,0.0,0.0,0.0
1325,6,1.0,0.0,0.0
1326,6,1.0,1.0,0.0
1327,6,1.0,0.0,1.0
1328,6,1.0,0.5,1.0
1329,6,1.0,1.0,1.0
1330,6,0.0,0.0,0.0
1331,6,1.0,1.0,1.0
1332,6,1.0,1.0,0.0
1333,6,1.0,1.0,1.0
1334,6,1.0,0.0,0.0
1335,6,1.0,1.0,0.0
1336,6,0.0,0.0,0.0
1337,6,1.0,1.0,1.0
1338,6,0.0,0.0,0.0
1339,6,0.0,0.0,0.0
1340,6,0.5,0.5,0.5
1341,6,1.0,0.0,0.0
1342,6,1.0,1.0,1.0
1343,6,0.0,0.0,0.0
1344,6,1.0,1.0,0.8
1345,6,0.0,0.0,0.0
1346,6,1.0,1.0,1.0
1347,6,1.0,0.0,0.0
1348,6,1.0,1.0,0.0
1349,6,1.0,1.0,1.0
1350,6,1.0,1.0,1.0
1351,6,1.0,1.0,1.0
1352,6,1.0,1.0,1.0
1353,6,1.0,1.0,1.0
1354,6,1.0,0.0,0.0
1355,6,0.0,0.0,0.0
1356,6,1.0,1.0,1.0
1357,6,0.5,0.0,0.0
1358,6,1.0,1.0,1.0
1359,6,1.0,1.0,1.0
1360,6,1.0,1.0,1.0
1361,6,1.0,1.0,1.0
1362,6,0.0,0.0,0.0
1363,6,1.0,1.0,1.0
1364,6,0.0,0.0,0.0
1365,6,1.0,1.0,1.0
1366,6,1.0,1.0,1.0
1367,6,1.0,1.0,1.0
1368,6,0.0,0.0,0.0
1369,6,0.0,0.0,0.0
1370,6,1.0,1.0,1.0
1371,6,1.0,1.0,1.0
1372,6,1.0,0.0,0.0
1373,6,1.0,0.0,0.0
1374,6,1.0,1.0,1.0
1375,6,1.0,1.0,1.0
1376,6,1.0,1.0,1.0
1377,6,0.0,0.0,0.0
1378,6,1.0,0.0,0.0
1379,6,1.0,1.0,0.0
1380,6,1.0,1.0,0.0
1381,6,0.0,1.0,0.0
1382,6,0.0,0.0,0.0
1383,6,0.0,0.0,0.0
1384,6,0.0,0.0,0.0
1385,6,1.0,0.0,0.0
1386,6,0.5,0.5,0.5
1387,6,0.0,0.0,0.0
1388,6,1.0,0.0,1.0
1389,6,0.0,0.0,0.0
1390,6,0.0,0.0,0.0
1391,6,0.0,0.0,0.0
1392,6,0.0,0.0,0.0
1393,6,1.0,0.0,0.0
1394,6,1.0,1.0,1.0
1395,6,1.0,1.0,1.0
1396,6,0.0,0.0,0.0
1397,6,0.0,0.0,0.0
1398,6,0.0,0.0,1.0
1399,6,1.0,0.0,0.5
1400,6,0.0,0.0,1.0
1401,6,1.0,1.0,0.0
1402,6,1.0,1.0,1.0
1403,6,0.0,0.0,0.0
1404,6,0.0,0.0,0.0
1405,6,1.0,1.0,0.0
1406,6,0.0,1.0,0.0
1407,6,1.0,1.0,0.0
1408,6,1.0,0.0,0.0
1409,6,1.0,1.0,0.0
1410,6,1.0,0.0,0.0
1411,6,0.3333333333333333,0.6666666666666666,0.6666666666666666
1412,6,1.0,1.0,0.0
1413,6,1.0,1.0,0.0
1414,6,1.0,0.0,0.0
1415,6,1.0,1.0,1.0
1416,6,1.0,1.0,1.0
1417,6,1.0,1.0,0.0
1418,6,0.0,0.0,0.0
1419,6,1.0,0.0,1.0
1420,6,0.0,0.0,0.0
1421,6,0.0,0.0,0.0
1422,6,1.0,0.0,0.0
1423,6,1.0,0.0,0.0
1424,6,0.0,1.0,0.0
1425,6,0.0,1.0,1.0
1426,6,0.0,1.0,1.0
1427,6,1.0,0.0,1.0
1428,6,1.0,0.0,0.0
1429,6,0.0,0.0,0.0
1430,6,0.0,0.0,0.0
1431,6,1.0,0.0,1.0
1432,6,0.0,1.0,0.0
1433,6,1.0,1.0,1.0
1434,6,1.0,1.0,1.0
1435,6,0.5,0.0,0.0
1436,6,0.0,0.0,0.0
1437,6,0.0,1.0,0.0
1438,6,0.0,0.0,0.0
1439,6,0.0,0.0,0.0
1440,6,1.0,1.0,0.0
1441,6,1.0,1.0,1.0
1442,6,1.0,0.0,0.0
1443,6,0.0,0.0,0.0
1444,6,0.0,0.0,0.0
1445,6,0.0,0.0,0.0
1446,6,0.0,1.0,1.0
1447,6,1.0,1.0,1.0
1448,6,1.0,0.0,0.0
1449,6,1.0,0.5,0.5
1450,6,1.0,0.0,0.0
1451,6,1.0,1.0,1.0
1452,6,0.0,1.0,1.0
1453,6,1.0,0.0,0.0
1454,6,0.0,1.0,0.0
1455,6,1.0,1.0,1.0
1456,6,1.0,0.0,0.0
1457,6,0.5,0.5,0.0
1458,6,0.0,1.0,0.0
1459,6,0.0,0.0,0.0
1460,6,0.0,0.0,0.0
1461,6,0.0,0.0,1.0
1462,6,0.0,0.0,0.0
1463,6,1.0,1.0,0.0
1464,6,0.0,0.0,0.0
1465,6,0.0,0.0,0.0
1466,6,0.0,0.0,0.0
1467,6,0.0,0.0,0.0
1468,6,0.0,0.0,0.0
1469,6,0.0,0.0,0.0
1470,6,1.0,1.0,0.0
1471,6,0.0,1.0,1.0
1472,6,1.0,0.0,0.0
1473,6,1.0,1.0,0.0
1474,6,1.0,0.0,0.0
1475,6,1.0,0.0,0.0
1476,6,1.0,0.0,0.0
1477,6,1.0,0.0,0.0
1478,6,1.0,0.0,0.0
1479,6,1.0,0.0,0.0
1480,6,1.0,1.0,1.0
1481,6,1.0,0.0,0.0
1482,7,1.0,0.0,1.0
1483,7,1.0,1.0,1.0
1484,7,1.0,0.0,0.0
1485,7,1.0,0.0,0.0
1486,7,1.0,1.0,0.0
1487,7,1.0,1.0,1.0
1488,7,1.0,1.0,0.0
1489,7,1.0,0.75,0.5
1490,7,1.0,0.0,1.0
1491,7,1.0,1.0,0.0
1492,7,0.0,0.0,0.0
1493,7,0.0,0.0,0.0
1494,7,1.0,0.0,0.0
1495,7,1.0,0.0,0.0
1496,7,1.0,0.5,0.0
1497,7,1.0,0.0,0.0
1498,7,1.0,1.0,1.0
1499,7,1.0,1.0,1.0
1500,7,0.0,0.0,0.0
1501,7,0.5,0.5,1.0
1502,7,1.0,0.0,0.0
1503,7,1.0,1.0,1.0
1504,7,0.0,0.0,0.0
1505,7,1.0,0.0,0.0
1506,7,0.0,0.0,0.0
1507,7,0.0,0.0,0.0
1508,7,0.0,0.0,0.0
1509,7,0.6666666666666666,0.3333333333333333,0.3333333333333333
1510,7,0.0,0.0,0.0
1511,7,1.0,0.3333333333333333,0.6666666666666666
1512,7,0.0,0.0,0.0
1513,7,0.0,0.0,0.0
1514,7,0.0,0.0,0.0
1515,7,1.0,0.0,0.0
1516,7,0.0,0.0,0.0
1517,7,1.0,1.0,1.0
1518,7,1.0,0.0,1.0
1519,7,1.0,1.0,1.0
1520,7,1.0,1.0,1.0
1521,7,1.0,1.0,1.0
1522,7,0.0,0.0,0.0
1523,7,1.0,1.0,0.0
1524,7,1.0,1.0,1.0
1525,7,1.0,0.0,0.0
1526,7,0.0,0.0,0.0
1527,7,1.0,1.0,1.0
1528,7,1.0,1.0,1.0
1529,7,1.0,1.0,1.0
1530,7,0.0,0.0,0.0
1531,7,1.0,0.0,0.0
1532,7,1.0,0.0,0.0
1533,7,1.0,0.0,0.0
1534,7,1.0,0.0,1.0
1535,7,1.0,1.0,1.0
1536,7,0.0,0.5,0.5
1537,7,1.0,0.0,0.0
1538,7,0.0,0.0,0.0
1539,7,1.0,1.0,1.0
1540,7,1.0,0.0,0.0
1541,7,1.0,1.0,0.0
1542,7,0.0,0.0,0.0
1543,7,0.0,0.0,0.0
1544,7,0.0,0.0,0.0
1545,8,1.0,0.5,1.0
1546,8,1.0,1.0,0.0
1547,8,1.0,1.0,0.0
1548,8,1.0,1.0,0.0
1549,8,1.0,0.0,0.0
1550,8,0.0,1.0,1.0
1551,8,1.0,0.0,1.0
1552,8,1.0,1.0,1.0
1553,8,1.0,1.0,1.0
1554,8,0.0,0.0,0.0
1555,8,0.0,0.0,0.0
1556,8,0.5,0.0,0.0
1557,8,1.0,1.0,1.0
1558,8,1.0,0.0,1.0
1559,8,1.0,0.5,0.5
1560,8,1.0,1.0,1.0
1561,8,1.0,1.0,1.0
1562,8,1.0,1.0,1.0
1563,8,1.0,1.0,1.0
1564,8,1.0,1.0,1.0
1565,8,0.0,1.0,1.0
1566,8,0.0,0.0,0.0
1567,9,1.0,0.0,1.0
1568,9,1.0,1.0,1.0
1569,9,0.0,0.0,0.0
1570,9,1.0,0.0,0.0
1571,9,1.0,1.0,1.0
1572,9,1.0,0.0,0.0
1573,9,1.0,1.0,1.0
1574,9,1.0,1.0,1.0
