node,depth,Qwen__Qwen2.5-32B,Qwen__Qwen2.5-72B,Qwen__Qwen2.5-32B-Instruct,Qwen__Qwen2-VL-72B-Instruct,Qwen__Qwen2.5-72B-Instruct,mlabonne__BigQwen2.5-52B-Instruct,mistralai__Mistral-Large-Instruct-2411,Qwen__Qwen2.5-14B,Qwen__Qwen2.5-Math-72B-Instruct,cognitivecomputations__dolphin-2.9.2-qwen2-72b,upstage__solar-pro-preview-instruct,Qwen__Qwen2.5-Coder-14B,Qwen__Qwen2.5-14B-Instruct,Qwen__Qwen2-Math-72B-Instruct,rhymes-ai__Aria,nvidia__Llama-3.1-Nemotron-70B-Instruct-HF,mlabonne__BigQwen2.5-Echo-47B-Instruct,Qwen__Qwen2-VL-7B-Instruct,Qwen__Qwen2.5-7B-Instruct,Qwen__Qwen2.5-7B,mlabonne__Hermes-3-Llama-3.1-70B-lorablated,CohereForAI__c4ai-command-r-plus-08-2024,mistralai__Mistral-Small-Instruct-2409,allenai__Llama-3.1-Tulu-3-70B,allenai__Llama-3.1-Tulu-3-70B-DPO,Qwen__Qwen2.5-Coder-7B,CohereForAI__aya-expanse-32b,allenai__Llama-3.1-Tulu-3-70B-SFT,Qwen__Qwen2.5-Coder-14B-Instruct,nvidia__Mistral-NeMo-Minitron-8B-Instruct,nvidia__Mistral-NeMo-Minitron-8B-Base,speakleash__Bielik-11B-v2.3-Instruct,mistralai__Codestral-22B-v0.1,speakleash__Bielik-11B-v2.0-Instruct,ibm-granite__granite-3.0-8b-instruct,mlabonne__Meta-Llama-3.1-8B-Instruct-abliterated,abacusai__Liberated-Qwen1.5-14B,Qwen__Qwen2.5-Coder-7B-Instruct,Qwen__Qwen2.5-Math-7B-Instruct,mistralai__Mixtral-8x7B-Instruct-v0.1,meta-llama__Llama-3.2-3B-Instruct,01-ai__Yi-1.5-6B-Chat,cognitivecomputations__dolphin-2.9.1-llama-3-70b,Qwen__Qwen2.5-Math-7B,speakleash__Bielik-11B-v2,ibm-granite__granite-3.0-2b-instruct,ibm-granite__granite-3.0-8b-base,CohereForAI__aya-expanse-8b,Qwen__Qwen2.5-3B-Instruct,argilla-warehouse__Llama-3.1-8B-MagPie-Ultra,Qwen__Qwen2.5-3B,abacusai__bigyi-15b,nvidia__Minitron-8B-Base,Qwen__Qwen2.5-1.5B,01-ai__Yi-Coder-9B-Chat,nvidia__Llama-3.1-Minitron-4B-Depth-Base,Qwen__Qwen2.5-1.5B-Instruct,nvidia__Nemotron-Mini-4B-Instruct,ibm-granite__granite-3.0-2b-base,nvidia__Minitron-4B-Base,meta-llama__Llama-3.2-3B,abacusai__bigstral-12b-32k,google__gemma-2-2b-jpn-it,google__gemma-2-2b-jpn-it_2,allenai__Llama-3.1-Tulu-3-8B-DPO,ibm-granite__granite-7b-instruct,allenai__Llama-3.1-Tulu-3-8B-SFT,HuggingFaceTB__SmolLM2-1.7B,Qwen__Qwen2.5-0.5B,ai21labs__Jamba-v0.1,ibm-granite__granite-3.0-3b-a800m-base,ibm-granite__granite-3.0-3b-a800m-instruct,allenai__OLMoE-1B-7B-0924,Qwen__Qwen2.5-0.5B-Instruct,Qwen__Qwen2.5-0.5B-Instruct_2,allenai__OLMoE-1B-7B-0924-Instruct,meta-llama__Llama-3.2-1B-Instruct,cognitivecomputations__dolphin-2.9.4-llama3.1-8b,ibm-granite__granite-3.0-1b-a400m-instruct,gpt2,gpt2_2,amd__AMD-Llama-135m,amd__AMD-Llama-135m_2,ibm-granite__granite-3.0-1b-a400m-base,Qwen__Qwen2-Math-7B,meta-llama__Llama-3.2-1B,TinyLlama__TinyLlama-1.1B-Chat-v0.6,HuggingFaceTB__SmolLM-135M-Instruct,HuggingFaceTB__SmolLM2-360M-Instruct,HuggingFaceTB__SmolLM2-360M-Instruct_2,TinyLlama__TinyLlama-1.1B-Chat-v0.5,google__mt5-xl,google__mt5-small,HuggingFaceTB__SmolLM2-135M-Instruct,HuggingFaceTB__SmolLM2-135M-Instruct_2,HuggingFaceTB__SmolLM2-135M,allenai__Llama-3.1-Tulu-3-8B-RM,google__switch-base-8,google__mt5-xxl,google__umt5-base,google__mt5-base
92,4.0,0.7432432432432432,0.7972972972972973,0.8108108108108109,0.7972972972972973,0.7702702702702703,0.8378378378378378,0.7432432432432432,0.7432432432432432,0.7432432432432432,0.7702702702702703,0.8108108108108109,0.7297297297297297,0.7972972972972973,0.7027027027027027,0.7297297297297297,0.7567567567567568,0.8108108108108109,0.6081081081081081,0.7297297297297297,0.7162162162162162,0.7837837837837838,0.6351351351351351,0.7162162162162162,0.8243243243243243,0.8243243243243243,0.6351351351351351,0.6891891891891891,0.8513513513513513,0.7162162162162162,0.7027027027027027,0.7162162162162162,0.5675675675675675,0.5,0.5,0.5540540540540541,0.6216216216216216,0.5945945945945946,0.6081081081081081,0.4189189189189189,0.6486486486486487,0.527027027027027,0.47297297297297297,0.7567567567567568,0.40540540540540543,0.5405405405405406,0.4594594594594595,0.5135135135135135,0.5135135135135135,0.5945945945945946,0.5540540540540541,0.5945945945945946,0.5945945945945946,0.6351351351351351,0.44594594594594594,0.44594594594594594,0.581081081081081,0.4594594594594595,0.5135135135135135,0.3783783783783784,0.5135135135135135,0.43243243243243246,0.5135135135135135,0.5,0.5,0.5405405405405406,0.33783783783783783,0.527027027027027,0.32432432432432434,0.32432432432432434,0.3783783783783784,0.3108108108108108,0.47297297297297297,0.17567567567567569,0.2702702702702703,0.2702702702702703,0.2972972972972973,0.2702702702702703,0.1891891891891892,0.17567567567567569,0.0945945945945946,0.0945945945945946,0.08108108108108109,0.08108108108108109,0.06756756756756757,0.10810810810810811,0.12162162162162163,0.13513513513513514,0.08108108108108109,0.06756756756756757,0.06756756756756757,0.13513513513513514,0.0945945945945946,0.0945945945945946,0.12162162162162163,0.12162162162162163,0.13513513513513514,0.05405405405405406,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.14864864864864866
93,3.0,0.6606498194945848,0.711913357400722,0.6303249097472924,0.6808664259927798,0.6642599277978339,0.6296028880866426,0.68014440433213,0.615884476534296,0.48736462093862815,0.6671480144404333,0.6332129963898917,0.527797833935018,0.5992779783393501,0.4563176895306859,0.5545126353790614,0.6129963898916968,0.5602888086642599,0.48231046931407945,0.5054151624548736,0.5465703971119134,0.6166064981949458,0.5537906137184115,0.5148014440433213,0.628158844765343,0.6252707581227437,0.4223826714801444,0.5292418772563177,0.6267148014440433,0.4729241877256318,0.4967509025270758,0.4750902527075812,0.3992779783393502,0.3444043321299639,0.38267148014440433,0.43465703971119135,0.4339350180505415,0.39422382671480144,0.39855595667870036,0.25342960288808664,0.49386281588447656,0.3862815884476534,0.3595667870036101,0.5711191335740072,0.2555956678700361,0.3667870036101083,0.34873646209386283,0.4339350180505415,0.3675090252707581,0.39855595667870036,0.39638989169675093,0.3884476534296029,0.38700361010830325,0.43249097472924186,0.34945848375451266,0.2657039711191336,0.3631768953068592,0.348014440433213,0.33935018050541516,0.2924187725631769,0.3249097472924188,0.3083032490974729,0.35018050541516244,0.3075812274368231,0.3075812274368231,0.41299638989169674,0.28231046931407944,0.4050541516245487,0.26353790613718414,0.20649819494584837,0.35379061371841153,0.2296028880866426,0.2743682310469314,0.21227436823104692,0.2043321299638989,0.2043321299638989,0.24620938628158845,0.21805054151624548,0.13862815884476534,0.13429602888086642,0.12779783393501806,0.12779783393501806,0.1292418772563177,0.1292418772563177,0.1256317689530686,0.14368231046931407,0.14873646209386282,0.1256317689530686,0.13501805054151625,0.11335740072202166,0.11335740072202166,0.11985559566787003,0.11263537906137185,0.1148014440433213,0.11913357400722022,0.11913357400722022,0.12490974729241877,0.12057761732851986,0.11985559566787003,0.11552346570397112,0.11552346570397112,0.1111913357400722
94,4.0,0.6236933797909407,0.710801393728223,0.6097560975609756,0.6689895470383276,0.6655052264808362,0.6132404181184669,0.7212543554006968,0.5993031358885017,0.4355400696864111,0.6898954703832753,0.5923344947735192,0.4738675958188153,0.5888501742160279,0.39372822299651566,0.5121951219512195,0.6585365853658537,0.5365853658536586,0.43902439024390244,0.4912891986062718,0.4912891986062718,0.627177700348432,0.578397212543554,0.5226480836236934,0.6550522648083623,0.6585365853658537,0.3588850174216028,0.5261324041811847,0.6550522648083623,0.445993031358885,0.47038327526132406,0.4425087108013937,0.39372822299651566,0.2926829268292683,0.34843205574912894,0.40069686411149824,0.3867595818815331,0.3623693379790941,0.32752613240418116,0.16376306620209058,0.5261324041811847,0.3797909407665505,0.34146341463414637,0.5958188153310104,0.21254355400696864,0.3170731707317073,0.2857142857142857,0.397212543554007,0.32752613240418116,0.3693379790940767,0.34843205574912894,0.34843205574912894,0.3310104529616725,0.4250871080139373,0.29965156794425085,0.21254355400696864,0.36585365853658536,0.2857142857142857,0.34146341463414637,0.2264808362369338,0.29965156794425085,0.27526132404181186,0.3588850174216028,0.2787456445993031,0.2787456445993031,0.36585365853658536,0.2264808362369338,0.3797909407665505,0.2229965156794425,0.17073170731707318,0.37282229965156793,0.14982578397212543,0.1916376306620209,0.18118466898954705,0.14634146341463414,0.14634146341463414,0.1916376306620209,0.17770034843205576,0.13588850174216027,0.10801393728222997,0.12195121951219512,0.12195121951219512,0.13240418118466898,0.13240418118466898,0.13240418118466898,0.1602787456445993,0.1289198606271777,0.12195121951219512,0.1289198606271777,0.0975609756097561,0.0975609756097561,0.11498257839721254,0.08362369337979095,0.08362369337979095,0.10801393728222997,0.10801393728222997,0.11149825783972125,0.1254355400696864,0.11149825783972125,0.10104529616724739,0.10104529616724739,0.10104529616724739
95,5.0,0.5636363636363636,0.7090909090909091,0.6,0.6,0.6363636363636364,0.6,0.6545454545454545,0.6,0.38181818181818183,0.6909090909090909,0.5636363636363636,0.5272727272727272,0.6363636363636364,0.32727272727272727,0.5636363636363636,0.6545454545454545,0.5818181818181818,0.41818181818181815,0.4727272727272727,0.43636363636363634,0.5636363636363636,0.5272727272727272,0.4909090909090909,0.6909090909090909,0.6909090909090909,0.36363636363636365,0.45454545454545453,0.7090909090909091,0.4,0.41818181818181815,0.34545454545454546,0.32727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.34545454545454546,0.3090909090909091,0.36363636363636365,0.10909090909090909,0.4727272727272727,0.32727272727272727,0.21818181818181817,0.5818181818181818,0.21818181818181817,0.2909090909090909,0.2727272727272727,0.41818181818181815,0.3090909090909091,0.38181818181818183,0.23636363636363636,0.43636363636363634,0.34545454545454546,0.32727272727272727,0.3090909090909091,0.2,0.3090909090909091,0.2545454545454545,0.2909090909090909,0.23636363636363636,0.32727272727272727,0.23636363636363636,0.45454545454545453,0.2545454545454545,0.2545454545454545,0.2909090909090909,0.16363636363636364,0.2909090909090909,0.2909090909090909,0.21818181818181817,0.4,0.14545454545454545,0.2545454545454545,0.21818181818181817,0.2545454545454545,0.2545454545454545,0.21818181818181817,0.12727272727272726,0.10909090909090909,0.14545454545454545,0.10909090909090909,0.10909090909090909,0.09090909090909091,0.09090909090909091,0.14545454545454545,0.18181818181818182,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.07272727272727272,0.07272727272727272,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.18181818181818182,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.16363636363636364
96,5.0,0.6847826086956522,0.7608695652173914,0.6630434782608695,0.6847826086956522,0.717391304347826,0.6739130434782609,0.7934782608695652,0.6847826086956522,0.5108695652173914,0.7282608695652174,0.7391304347826086,0.532608695652174,0.6413043478260869,0.4782608695652174,0.5543478260869565,0.6956521739130435,0.6195652173913043,0.532608695652174,0.5760869565217391,0.5978260869565217,0.7391304347826086,0.6739130434782609,0.5108695652173914,0.717391304347826,0.7065217391304348,0.3804347826086957,0.6086956521739131,0.717391304347826,0.5543478260869565,0.532608695652174,0.4891304347826087,0.43478260869565216,0.33695652173913043,0.41304347826086957,0.45652173913043476,0.5,0.391304347826087,0.42391304347826086,0.2391304347826087,0.5869565217391305,0.43478260869565216,0.42391304347826086,0.6739130434782609,0.2608695652173913,0.3804347826086957,0.31521739130434784,0.391304347826087,0.358695652173913,0.4891304347826087,0.45652173913043476,0.358695652173913,0.40217391304347827,0.5217391304347826,0.31521739130434784,0.25,0.40217391304347827,0.358695652173913,0.40217391304347827,0.2608695652173913,0.34782608695652173,0.29347826086956524,0.391304347826087,0.32608695652173914,0.32608695652173914,0.41304347826086957,0.2608695652173913,0.43478260869565216,0.25,0.16304347826086957,0.41304347826086957,0.14130434782608695,0.20652173913043478,0.1956521739130435,0.16304347826086957,0.16304347826086957,0.2391304347826087,0.15217391304347827,0.13043478260869565,0.08695652173913043,0.14130434782608695,0.14130434782608695,0.15217391304347827,0.15217391304347827,0.09782608695652174,0.16304347826086957,0.13043478260869565,0.14130434782608695,0.13043478260869565,0.07608695652173914,0.07608695652173914,0.09782608695652174,0.07608695652173914,0.07608695652173914,0.10869565217391304,0.10869565217391304,0.11956521739130435,0.08695652173913043,0.14130434782608695,0.11956521739130435,0.11956521739130435,0.09782608695652174
97,5.0,0.5555555555555556,0.6507936507936508,0.5238095238095238,0.6031746031746031,0.5873015873015873,0.5238095238095238,0.6190476190476191,0.5079365079365079,0.38095238095238093,0.5714285714285714,0.4444444444444444,0.42857142857142855,0.5079365079365079,0.3333333333333333,0.42857142857142855,0.6349206349206349,0.4444444444444444,0.3968253968253968,0.42857142857142855,0.4126984126984127,0.6031746031746031,0.5079365079365079,0.5238095238095238,0.5873015873015873,0.5873015873015873,0.3492063492063492,0.5079365079365079,0.5873015873015873,0.4126984126984127,0.47619047619047616,0.47619047619047616,0.4603174603174603,0.3492063492063492,0.36507936507936506,0.3333333333333333,0.3492063492063492,0.3333333333333333,0.31746031746031744,0.1746031746031746,0.3968253968253968,0.30158730158730157,0.3492063492063492,0.5238095238095238,0.14285714285714285,0.30158730158730157,0.2857142857142857,0.3968253968253968,0.3968253968253968,0.25396825396825395,0.3333333333333333,0.31746031746031744,0.30158730158730157,0.4126984126984127,0.25396825396825395,0.19047619047619047,0.36507936507936506,0.25396825396825395,0.36507936507936506,0.20634920634920634,0.23809523809523808,0.30158730158730157,0.2698412698412698,0.2698412698412698,0.2698412698412698,0.3968253968253968,0.23809523809523808,0.3968253968253968,0.12698412698412698,0.12698412698412698,0.23809523809523808,0.1746031746031746,0.12698412698412698,0.14285714285714285,0.12698412698412698,0.12698412698412698,0.1746031746031746,0.23809523809523808,0.1111111111111111,0.14285714285714285,0.07936507936507936,0.07936507936507936,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.12698412698412698,0.047619047619047616,0.14285714285714285,0.07936507936507936,0.12698412698412698,0.12698412698412698,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.12698412698412698,0.09523809523809523,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.06349206349206349
98,4.0,0.6116207951070336,0.6513761467889908,0.5688073394495413,0.6238532110091743,0.5932721712538226,0.5565749235474006,0.5932721712538226,0.5688073394495413,0.41590214067278286,0.5932721712538226,0.5718654434250765,0.45565749235474007,0.5076452599388379,0.363914373088685,0.4954128440366973,0.5351681957186545,0.47706422018348627,0.42201834862385323,0.41590214067278286,0.4801223241590214,0.5321100917431193,0.47706422018348627,0.4617737003058104,0.5321100917431193,0.5229357798165137,0.3333333333333333,0.44648318042813456,0.5259938837920489,0.3730886850152905,0.41896024464831805,0.37003058103975534,0.2782874617737003,0.24464831804281345,0.2782874617737003,0.3302752293577982,0.3425076452599388,0.290519877675841,0.3119266055045872,0.1834862385321101,0.42813455657492355,0.24770642201834864,0.2966360856269113,0.4648318042813456,0.18042813455657492,0.25382262996941896,0.25076452599388377,0.3425076452599388,0.2599388379204893,0.3211009174311927,0.28134556574923547,0.30275229357798167,0.3180428134556575,0.3486238532110092,0.2782874617737003,0.2018348623853211,0.2599388379204893,0.2782874617737003,0.22324159021406728,0.1926605504587156,0.22324159021406728,0.17737003058103976,0.23547400611620795,0.1743119266055046,0.1743119266055046,0.2966360856269113,0.1743119266055046,0.28134556574923547,0.19571865443425077,0.14984709480122324,0.2599388379204893,0.17737003058103976,0.1926605504587156,0.1559633027522936,0.1437308868501529,0.1437308868501529,0.17737003058103976,0.2018348623853211,0.11314984709480122,0.09785932721712538,0.11926605504587157,0.11926605504587157,0.13149847094801223,0.13149847094801223,0.12844036697247707,0.1345565749235474,0.1529051987767584,0.10091743119266056,0.12844036697247707,0.11009174311926606,0.11009174311926606,0.10703363914373089,0.14678899082568808,0.14984709480122324,0.09785932721712538,0.09785932721712538,0.10091743119266056,0.10091743119266056,0.09785932721712538,0.10703363914373089,0.10397553516819572,0.10397553516819572
99,5.0,0.5958904109589042,0.678082191780822,0.5753424657534246,0.6301369863013698,0.589041095890411,0.5958904109589042,0.6095890410958904,0.5958904109589042,0.4178082191780822,0.6095890410958904,0.5958904109589042,0.4589041095890411,0.5136986301369864,0.3493150684931507,0.4931506849315068,0.541095890410959,0.4794520547945205,0.4657534246575342,0.4315068493150685,0.5068493150684932,0.5684931506849316,0.4726027397260274,0.4931506849315068,0.541095890410959,0.5342465753424658,0.3561643835616438,0.4589041095890411,0.547945205479452,0.3835616438356164,0.4383561643835616,0.4452054794520548,0.3287671232876712,0.2534246575342466,0.3287671232876712,0.3287671232876712,0.3767123287671233,0.3219178082191781,0.3082191780821918,0.1917808219178082,0.4520547945205479,0.2876712328767123,0.3219178082191781,0.4863013698630137,0.21232876712328766,0.2876712328767123,0.2534246575342466,0.3493150684931507,0.2876712328767123,0.3493150684931507,0.3082191780821918,0.3013698630136986,0.3287671232876712,0.3561643835616438,0.2534246575342466,0.22602739726027396,0.3013698630136986,0.2602739726027397,0.23972602739726026,0.21232876712328766,0.2465753424657534,0.2054794520547945,0.21232876712328766,0.1917808219178082,0.1917808219178082,0.3219178082191781,0.19863013698630136,0.2945205479452055,0.19863013698630136,0.17123287671232876,0.2465753424657534,0.19863013698630136,0.2328767123287671,0.1506849315068493,0.1643835616438356,0.1643835616438356,0.18493150684931506,0.2808219178082192,0.1095890410958904,0.13013698630136986,0.06164383561643835,0.06164383561643835,0.0821917808219178,0.0821917808219178,0.06164383561643835,0.1232876712328767,0.10273972602739725,0.1095890410958904,0.0821917808219178,0.15753424657534246,0.15753424657534246,0.08904109589041095,0.1506849315068493,0.15753424657534246,0.0821917808219178,0.0821917808219178,0.08904109589041095,0.0958904109589041,0.10273972602739725,0.10273972602739725,0.10273972602739725,0.136986301369863
100,6.0,0.5964912280701754,0.6754385964912281,0.5789473684210527,0.6578947368421053,0.5964912280701754,0.6052631578947368,0.6052631578947368,0.5964912280701754,0.41228070175438597,0.6228070175438597,0.5789473684210527,0.4473684210526316,0.5175438596491229,0.3684210526315789,0.49122807017543857,0.5087719298245614,0.47368421052631576,0.4473684210526316,0.41228070175438597,0.4824561403508772,0.543859649122807,0.4473684210526316,0.5087719298245614,0.5175438596491229,0.5087719298245614,0.34210526315789475,0.4298245614035088,0.5263157894736842,0.3684210526315789,0.41228070175438597,0.43859649122807015,0.3157894736842105,0.2719298245614035,0.32456140350877194,0.32456140350877194,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.17543859649122806,0.45614035087719296,0.2894736842105263,0.2894736842105263,0.4473684210526316,0.19298245614035087,0.2543859649122807,0.2719298245614035,0.3508771929824561,0.2807017543859649,0.34210526315789475,0.2894736842105263,0.2807017543859649,0.30701754385964913,0.35964912280701755,0.24561403508771928,0.2631578947368421,0.2982456140350877,0.23684210526315788,0.23684210526315788,0.19298245614035087,0.21052631578947367,0.20175438596491227,0.20175438596491227,0.19298245614035087,0.19298245614035087,0.32456140350877194,0.19298245614035087,0.2719298245614035,0.19298245614035087,0.14912280701754385,0.21929824561403508,0.21052631578947367,0.24561403508771928,0.14912280701754385,0.14912280701754385,0.14912280701754385,0.19298245614035087,0.2807017543859649,0.10526315789473684,0.13157894736842105,0.06140350877192982,0.06140350877192982,0.08771929824561403,0.08771929824561403,0.06140350877192982,0.14035087719298245,0.09649122807017543,0.11403508771929824,0.08771929824561403,0.16666666666666666,0.16666666666666666,0.08771929824561403,0.16666666666666666,0.17543859649122806,0.07017543859649122,0.07017543859649122,0.09649122807017543,0.10526315789473684,0.11403508771929824,0.10526315789473684,0.10526315789473684,0.13157894736842105
101,7.0,0.6170212765957447,0.723404255319149,0.6063829787234043,0.6914893617021277,0.6170212765957447,0.6276595744680851,0.6063829787234043,0.6063829787234043,0.39361702127659576,0.648936170212766,0.6170212765957447,0.4574468085106383,0.5319148936170213,0.3829787234042553,0.5106382978723404,0.5,0.5,0.46808510638297873,0.4148936170212766,0.4787234042553192,0.5212765957446809,0.46808510638297873,0.5425531914893617,0.5425531914893617,0.5319148936170213,0.35106382978723405,0.43617021276595747,0.5531914893617021,0.4148936170212766,0.425531914893617,0.4574468085106383,0.2978723404255319,0.2872340425531915,0.30851063829787234,0.3404255319148936,0.40425531914893614,0.35106382978723405,0.30851063829787234,0.18085106382978725,0.4574468085106383,0.2872340425531915,0.3191489361702128,0.4574468085106383,0.19148936170212766,0.2553191489361702,0.26595744680851063,0.3617021276595745,0.2765957446808511,0.3404255319148936,0.30851063829787234,0.26595744680851063,0.30851063829787234,0.3829787234042553,0.24468085106382978,0.2765957446808511,0.3404255319148936,0.23404255319148937,0.22340425531914893,0.18085106382978725,0.20212765957446807,0.2127659574468085,0.18085106382978725,0.19148936170212766,0.19148936170212766,0.3617021276595745,0.20212765957446807,0.2872340425531915,0.2127659574468085,0.14893617021276595,0.22340425531914893,0.2127659574468085,0.24468085106382978,0.1702127659574468,0.14893617021276595,0.14893617021276595,0.18085106382978725,0.2978723404255319,0.09574468085106383,0.09574468085106383,0.06382978723404255,0.06382978723404255,0.09574468085106383,0.09574468085106383,0.07446808510638298,0.13829787234042554,0.10638297872340426,0.09574468085106383,0.0851063829787234,0.1595744680851064,0.1595744680851064,0.0851063829787234,0.18085106382978725,0.19148936170212766,0.07446808510638298,0.07446808510638298,0.09574468085106383,0.09574468085106383,0.11702127659574468,0.10638297872340426,0.10638297872340426,0.13829787234042554
102,8.0,0.6481481481481481,0.7407407407407407,0.6851851851851852,0.6851851851851852,0.6666666666666666,0.6851851851851852,0.6296296296296297,0.6481481481481481,0.4074074074074074,0.7037037037037037,0.6481481481481481,0.5555555555555556,0.5925925925925926,0.42592592592592593,0.5,0.5555555555555556,0.5370370370370371,0.48148148148148145,0.48148148148148145,0.5370370370370371,0.5370370370370371,0.5185185185185185,0.6111111111111112,0.5740740740740741,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.5740740740740741,0.42592592592592593,0.5,0.42592592592592593,0.35185185185185186,0.2777777777777778,0.2962962962962963,0.3148148148148148,0.46296296296296297,0.3888888888888889,0.3148148148148148,0.14814814814814814,0.5555555555555556,0.37037037037037035,0.3333333333333333,0.5185185185185185,0.14814814814814814,0.2962962962962963,0.3148148148148148,0.3333333333333333,0.2962962962962963,0.3888888888888889,0.37037037037037035,0.3333333333333333,0.3888888888888889,0.42592592592592593,0.2962962962962963,0.24074074074074073,0.3888888888888889,0.2777777777777778,0.24074074074074073,0.24074074074074073,0.24074074074074073,0.2037037037037037,0.2222222222222222,0.24074074074074073,0.24074074074074073,0.42592592592592593,0.2037037037037037,0.3333333333333333,0.18518518518518517,0.14814814814814814,0.2777777777777778,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.24074074074074073,0.2962962962962963,0.12962962962962962,0.14814814814814814,0.05555555555555555,0.05555555555555555,0.09259259259259259,0.09259259259259259,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.05555555555555555,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.12962962962962962
103,9.0,0.6346153846153846,0.7307692307692307,0.6730769230769231,0.6730769230769231,0.6538461538461539,0.6730769230769231,0.6153846153846154,0.6346153846153846,0.40384615384615385,0.6923076923076923,0.6538461538461539,0.5384615384615384,0.5769230769230769,0.4230769230769231,0.5,0.5384615384615384,0.5384615384615384,0.4807692307692308,0.4807692307692308,0.5384615384615384,0.5192307692307693,0.5192307692307693,0.5961538461538461,0.5576923076923077,0.5384615384615384,0.3269230769230769,0.4423076923076923,0.5576923076923077,0.4230769230769231,0.5,0.4230769230769231,0.36538461538461536,0.28846153846153844,0.3076923076923077,0.28846153846153844,0.4423076923076923,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.5384615384615384,0.34615384615384615,0.3269230769230769,0.5,0.1346153846153846,0.3076923076923077,0.28846153846153844,0.3076923076923077,0.28846153846153844,0.38461538461538464,0.34615384615384615,0.3076923076923077,0.38461538461538464,0.4230769230769231,0.28846153846153844,0.23076923076923078,0.38461538461538464,0.2692307692307692,0.23076923076923078,0.21153846153846154,0.23076923076923078,0.19230769230769232,0.23076923076923078,0.21153846153846154,0.21153846153846154,0.40384615384615385,0.17307692307692307,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.25,0.25,0.25,0.21153846153846154,0.17307692307692307,0.17307692307692307,0.21153846153846154,0.28846153846153844,0.11538461538461539,0.15384615384615385,0.057692307692307696,0.057692307692307696,0.09615384615384616,0.09615384615384616,0.038461538461538464,0.15384615384615385,0.11538461538461539,0.09615384615384616,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.057692307692307696,0.23076923076923078,0.25,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.11538461538461539,0.17307692307692307,0.11538461538461539,0.11538461538461539,0.1346153846153846
104,5.0,0.6243093922651933,0.6298342541436464,0.56353591160221,0.6187845303867403,0.5966850828729282,0.5248618784530387,0.580110497237569,0.5469613259668509,0.4143646408839779,0.580110497237569,0.5524861878453039,0.4530386740331492,0.5027624309392266,0.3756906077348066,0.4972375690607735,0.5303867403314917,0.47513812154696133,0.3867403314917127,0.40331491712707185,0.4585635359116022,0.5027624309392266,0.48066298342541436,0.43646408839779005,0.5248618784530387,0.5138121546961326,0.3149171270718232,0.43646408839779005,0.5082872928176796,0.36464088397790057,0.40331491712707185,0.30939226519337015,0.23756906077348067,0.23756906077348067,0.23756906077348067,0.3314917127071823,0.3149171270718232,0.26519337016574585,0.3149171270718232,0.17679558011049723,0.4088397790055249,0.2154696132596685,0.27624309392265195,0.44751381215469616,0.15469613259668508,0.2265193370165746,0.24861878453038674,0.3370165745856354,0.23756906077348067,0.2983425414364641,0.2596685082872928,0.30386740331491713,0.30939226519337015,0.3425414364640884,0.2983425414364641,0.18232044198895028,0.2265193370165746,0.292817679558011,0.20994475138121546,0.17679558011049723,0.20441988950276244,0.15469613259668508,0.2541436464088398,0.16022099447513813,0.16022099447513813,0.27624309392265195,0.15469613259668508,0.27071823204419887,0.19337016574585636,0.13259668508287292,0.27071823204419887,0.16022099447513813,0.16022099447513813,0.16022099447513813,0.1270718232044199,0.1270718232044199,0.1712707182320442,0.13812154696132597,0.11602209944751381,0.0718232044198895,0.16574585635359115,0.16574585635359115,0.1712707182320442,0.1712707182320442,0.18232044198895028,0.143646408839779,0.19337016574585636,0.09392265193370165,0.16574585635359115,0.0718232044198895,0.0718232044198895,0.12154696132596685,0.143646408839779,0.143646408839779,0.11049723756906077,0.11049723756906077,0.11049723756906077,0.10497237569060773,0.09392265193370165,0.11049723756906077,0.10497237569060773,0.07734806629834254
